Id,zip,Geography,Estimate; Total,Margin of Error; Total,sameDay,oneHour,twoHour
8600000US52327,52327,ZCTA5 52327,3640,479,false,false,false
8600000US52328,52328,ZCTA5 52328,2713,182,false,false,false
8600000US52329,52329,ZCTA5 52329,667,152,false,false,false
8600000US52330,52330,ZCTA5 52330,888,209,false,false,false
8600000US52332,52332,ZCTA5 52332,1903,287,false,false,false
8600000US52333,52333,ZCTA5 52333,6763,405,false,false,false
8600000US52334,52334,ZCTA5 52334,222,111,false,false,false
8600000US52335,52335,ZCTA5 52335,591,116,false,false,false
8600000US52336,52336,ZCTA5 52336,2363,205,false,false,false
8600000US52337,52337,ZCTA5 52337,969,197,false,false,false
8600000US52338,52338,ZCTA5 52338,3073,237,false,false,false
8600000US52339,52339,ZCTA5 52339,4435,212,false,false,false
8600000US52340,52340,ZCTA5 52340,2183,401,false,false,false
8600000US52341,52341,ZCTA5 52341,1129,357,false,false,false
8600000US52342,52342,ZCTA5 52342,2880,262,false,false,false
8600000US52345,52345,ZCTA5 52345,1428,210,false,false,false
8600000US52346,52346,ZCTA5 52346,1112,220,false,false,false
8600000US52347,52347,ZCTA5 52347,1515,189,false,false,false
8600000US52348,52348,ZCTA5 52348,49,17,false,false,false
8600000US52349,52349,ZCTA5 52349,7350,380,false,false,false
8600000US52351,52351,ZCTA5 52351,1540,215,false,false,false
8600000US52352,52352,ZCTA5 52352,1668,227,false,false,false
8600000US52353,52353,ZCTA5 52353,8933,255,false,false,false
8600000US52354,52354,ZCTA5 52354,327,110,false,false,false
8600000US52355,52355,ZCTA5 52355,241,55,false,false,false
8600000US52356,52356,ZCTA5 52356,2912,299,false,false,false
8600000US52358,52358,ZCTA5 52358,3843,276,false,false,false
8600000US52359,52359,ZCTA5 52359,254,90,false,false,false
8600000US52361,52361,ZCTA5 52361,4395,254,false,false,false
8600000US52362,52362,ZCTA5 52362,670,117,false,false,false
8600000US52401,52401,ZCTA5 52401,2116,198,false,false,false
8600000US52402,52402,ZCTA5 52402,40175,851,false,false,false
8600000US52403,52403,ZCTA5 52403,22718,764,false,false,false
8600000US52404,52404,ZCTA5 52404,38222,1026,false,false,false
8600000US52405,52405,ZCTA5 52405,24901,885,false,false,false
8600000US52411,52411,ZCTA5 52411,7151,487,false,false,false
8600000US52501,52501,ZCTA5 52501,29993,384,false,false,false
8600000US52530,52530,ZCTA5 52530,1036,203,false,false,false
8600000US52531,52531,ZCTA5 52531,5948,274,false,false,false
8600000US52533,52533,ZCTA5 52533,1626,286,false,false,false
8600000US52534,52534,ZCTA5 52534,205,52,false,false,false
8600000US52535,52535,ZCTA5 52535,884,159,false,false,false
8600000US52536,52536,ZCTA5 52536,896,194,false,false,false
8600000US52537,52537,ZCTA5 52537,6430,371,false,false,false
8600000US52540,52540,ZCTA5 52540,1334,251,false,false,false
8600000US52542,52542,ZCTA5 52542,380,110,false,false,false
8600000US52543,52543,ZCTA5 52543,517,189,false,false,false
8600000US52544,52544,ZCTA5 52544,7657,335,false,false,false
8600000US52548,52548,ZCTA5 52548,94,55,false,false,false
8600000US52549,52549,ZCTA5 52549,564,106,false,false,false
8600000US52550,52550,ZCTA5 52550,480,88,false,false,false
8600000US52551,52551,ZCTA5 52551,605,136,false,false,false
8600000US52552,52552,ZCTA5 52552,1231,333,false,false,false
8600000US52553,52553,ZCTA5 52553,1708,279,false,false,false
8600000US52554,52554,ZCTA5 52554,1387,264,false,false,false
8600000US52555,52555,ZCTA5 52555,343,87,false,false,false
8600000US52556,52556,ZCTA5 52556,12637,370,false,false,false
8600000US52557,52557,ZCTA5 52557,77,29,false,false,false
8600000US52560,52560,ZCTA5 52560,483,132,false,false,false
8600000US52561,52561,ZCTA5 52561,882,148,false,false,false
8600000US52563,52563,ZCTA5 52563,1755,229,false,false,false
8600000US52565,52565,ZCTA5 52565,1987,234,false,false,false
8600000US52566,52566,ZCTA5 52566,158,61,false,false,false
8600000US52567,52567,ZCTA5 52567,628,184,false,false,false
8600000US52569,52569,ZCTA5 52569,633,195,false,false,false
8600000US52570,52570,ZCTA5 52570,1000,198,false,false,false
8600000US52571,52571,ZCTA5 52571,1537,211,false,false,false
8600000US52572,52572,ZCTA5 52572,1318,289,false,false,false
8600000US52573,52573,ZCTA5 52573,102,63,false,false,false
8600000US52574,52574,ZCTA5 52574,776,139,false,false,false
8600000US52576,52576,ZCTA5 52576,475,111,false,false,false
8600000US52577,52577,ZCTA5 52577,15091,335,false,false,false
8600000US52580,52580,ZCTA5 52580,406,135,false,false,false
8600000US52581,52581,ZCTA5 52581,532,133,false,false,false
8600000US52583,52583,ZCTA5 52583,371,109,false,false,false
8600000US52584,52584,ZCTA5 52584,492,161,false,false,false
8600000US52585,52585,ZCTA5 52585,963,149,false,false,false
8600000US52586,52586,ZCTA5 52586,400,81,false,false,false
8600000US52588,52588,ZCTA5 52588,97,76,false,false,false
8600000US52590,52590,ZCTA5 52590,1278,186,false,false,false
8600000US52591,52591,ZCTA5 52591,3099,252,false,false,false
8600000US52593,52593,ZCTA5 52593,150,34,false,false,false
8600000US52594,52594,ZCTA5 52594,451,160,false,false,false
8600000US52595,52595,ZCTA5 52595,512,123,false,false,false
8600000US52601,52601,ZCTA5 52601,30090,496,false,false,false
8600000US52619,52619,ZCTA5 52619,524,180,false,false,false
8600000US52620,52620,ZCTA5 52620,849,154,false,false,false
8600000US52621,52621,ZCTA5 52621,711,145,false,false,false
8600000US52623,52623,ZCTA5 52623,1966,211,false,false,false
8600000US52624,52624,ZCTA5 52624,215,76,false,false,false
8600000US52625,52625,ZCTA5 52625,2678,240,false,false,false
8600000US52626,52626,ZCTA5 52626,1477,267,false,false,false
8600000US52627,52627,ZCTA5 52627,13414,368,false,false,false
8600000US52630,52630,ZCTA5 52630,493,143,false,false,false
8600000US52632,52632,ZCTA5 52632,13194,374,false,false,false
8600000US52635,52635,ZCTA5 52635,765,205,false,false,false
8600000US52637,52637,ZCTA5 52637,2359,305,false,false,false
8600000US52638,52638,ZCTA5 52638,466,84,false,false,false
8600000US52639,52639,ZCTA5 52639,1939,279,false,false,false
8600000US52640,52640,ZCTA5 52640,1606,253,false,false,false
8600000US52641,52641,ZCTA5 52641,12114,344,false,false,false
8600000US52644,52644,ZCTA5 52644,323,96,false,false,false
8600000US52645,52645,ZCTA5 52645,3109,252,false,false,false
8600000US52646,52646,ZCTA5 52646,289,117,false,false,false
8600000US52647,52647,ZCTA5 52647,232,66,false,false,false
8600000US52649,52649,ZCTA5 52649,1030,223,false,false,false
8600000US52650,52650,ZCTA5 52650,706,170,false,false,false
8600000US52651,52651,ZCTA5 52651,820,243,false,false,false
8600000US52653,52653,ZCTA5 52653,3480,209,false,false,false
8600000US52654,52654,ZCTA5 52654,1866,313,false,false,false
8600000US52655,52655,ZCTA5 52655,4502,327,false,false,false
8600000US52656,52656,ZCTA5 52656,2292,261,false,false,false
8600000US52657,52657,ZCTA5 52657,42,18,false,false,false
8600000US52658,52658,ZCTA5 52658,863,192,false,false,false
8600000US52659,52659,ZCTA5 52659,1523,226,false,false,false
8600000US52660,52660,ZCTA5 52660,155,78,false,false,false
8600000US52701,52701,ZCTA5 52701,103,54,false,false,false
8600000US52720,52720,ZCTA5 52720,965,225,false,false,false
8600000US52721,52721,ZCTA5 52721,795,113,false,false,false
8600000US52722,52722,ZCTA5 52722,35289,244,false,false,false
8600000US52726,52726,ZCTA5 52726,4739,340,false,false,false
8600000US52727,52727,ZCTA5 52727,451,143,false,false,false
8600000US52728,52728,ZCTA5 52728,909,150,false,false,false
8600000US52729,52729,ZCTA5 52729,763,132,false,false,false
8600000US52730,52730,ZCTA5 52730,4937,224,false,false,false
8600000US52731,52731,ZCTA5 52731,712,165,false,false,false
8600000US52732,52732,ZCTA5 52732,28379,206,false,false,false
8600000US52737,52737,ZCTA5 52737,398,93,false,false,false
8600000US52738,52738,ZCTA5 52738,3536,241,false,false,false
8600000US52739,52739,ZCTA5 52739,860,221,false,false,false
8600000US52742,52742,ZCTA5 52742,7830,400,false,false,false
8600000US52745,52745,ZCTA5 52745,526,141,false,false,false
8600000US52746,52746,ZCTA5 52746,977,196,false,false,false
8600000US52747,52747,ZCTA5 52747,2184,197,false,false,false
8600000US52748,52748,ZCTA5 52748,9253,409,false,false,false
8600000US52749,52749,ZCTA5 52749,1341,198,false,false,false
8600000US52750,52750,ZCTA5 52750,547,148,false,false,false
8600000US52751,52751,ZCTA5 52751,864,169,false,false,false
8600000US52752,52752,ZCTA5 52752,520,161,false,false,false
8600000US52753,52753,ZCTA5 52753,5483,317,false,false,false
8600000US52754,52754,ZCTA5 52754,1447,297,false,false,false
8600000US52755,52755,ZCTA5 52755,2032,291,false,false,false
8600000US52756,52756,ZCTA5 52756,2040,318,false,false,false
8600000US52757,52757,ZCTA5 52757,153,76,false,false,false
8600000US52758,52758,ZCTA5 52758,202,61,false,false,false
8600000US52760,52760,ZCTA5 52760,372,153,false,false,false
8600000US52761,52761,ZCTA5 52761,30409,446,false,false,false
8600000US52765,52765,ZCTA5 52765,359,99,false,false,false
8600000US52766,52766,ZCTA5 52766,831,218,false,false,false
8600000US52767,52767,ZCTA5 52767,174,111,false,false,false
8600000US52768,52768,ZCTA5 52768,1177,176,false,false,false
8600000US52769,52769,ZCTA5 52769,835,214,false,false,false
8600000US52772,52772,ZCTA5 52772,4951,393,false,false,false
8600000US52773,52773,ZCTA5 52773,2199,260,false,false,false
8600000US52774,52774,ZCTA5 52774,115,47,false,false,false
8600000US52776,52776,ZCTA5 52776,4473,148,false,false,false
8600000US52777,52777,ZCTA5 52777,1442,216,false,false,false
8600000US52778,52778,ZCTA5 52778,3735,267,false,false,false
8600000US52801,52801,ZCTA5 52801,978,173,false,false,false
8600000US52802,52802,ZCTA5 52802,10500,665,false,false,false
8600000US52803,52803,ZCTA5 52803,23308,915,false,false,false
8600000US52804,52804,ZCTA5 52804,26954,1033,false,false,false
8600000US52806,52806,ZCTA5 52806,27998,985,false,false,false
8600000US52807,52807,ZCTA5 52807,13847,749,false,false,false
8600000US53001,53001,ZCTA5 53001,1880,181,false,false,false
8600000US53002,53002,ZCTA5 53002,2501,277,false,false,false
8600000US53003,53003,ZCTA5 53003,111,97,false,false,false
8600000US53004,53004,ZCTA5 53004,3360,181,false,false,false
8600000US53005,53005,ZCTA5 53005,19669,469,false,false,false
8600000US53006,53006,ZCTA5 53006,1814,210,false,false,false
8600000US53007,53007,ZCTA5 53007,1783,156,false,false,false
8600000US53010,53010,ZCTA5 53010,7700,274,false,false,false
8600000US53011,53011,ZCTA5 53011,2290,187,false,false,false
8600000US53012,53012,ZCTA5 53012,18868,356,false,false,false
8600000US53013,53013,ZCTA5 53013,3243,288,false,false,false
8600000US53014,53014,ZCTA5 53014,8069,297,false,false,false
8600000US53015,53015,ZCTA5 53015,2647,216,false,false,false
8600000US53016,53016,ZCTA5 53016,351,76,false,false,false
8600000US53017,53017,ZCTA5 53017,5714,468,false,false,false
8600000US53018,53018,ZCTA5 53018,8120,423,false,false,false
8600000US53019,53019,ZCTA5 53019,1863,197,false,false,false
8600000US53020,53020,ZCTA5 53020,3468,219,false,false,false
8600000US53021,53021,ZCTA5 53021,4879,386,false,false,false
8600000US53022,53022,ZCTA5 53022,19090,380,false,false,false
8600000US53023,53023,ZCTA5 53023,2430,105,false,false,false
8600000US53024,53024,ZCTA5 53024,16725,446,false,false,false
8600000US53027,53027,ZCTA5 53027,22076,365,false,false,false
8600000US53029,53029,ZCTA5 53029,21019,496,false,false,false
8600000US53031,53031,ZCTA5 53031,33,27,false,false,false
8600000US53032,53032,ZCTA5 53032,4684,108,false,false,false
8600000US53033,53033,ZCTA5 53033,4617,342,false,false,false
8600000US53034,53034,ZCTA5 53034,1960,240,false,false,false
8600000US53035,53035,ZCTA5 53035,2370,174,false,false,false
8600000US53036,53036,ZCTA5 53036,2460,257,false,false,false
8600000US53037,53037,ZCTA5 53037,8955,378,false,false,false
8600000US53038,53038,ZCTA5 53038,4060,142,false,false,false
8600000US53039,53039,ZCTA5 53039,4942,185,false,false,false
8600000US53040,53040,ZCTA5 53040,8357,387,false,false,false
8600000US53042,53042,ZCTA5 53042,7001,332,false,false,false
8600000US53044,53044,ZCTA5 53044,2392,256,false,false,false
8600000US53045,53045,ZCTA5 53045,21383,445,false,false,false
8600000US53046,53046,ZCTA5 53046,1106,159,false,false,false
8600000US53047,53047,ZCTA5 53047,123,88,false,false,false
8600000US53048,53048,ZCTA5 53048,3121,256,false,false,false
8600000US53049,53049,ZCTA5 53049,2211,276,false,false,false
8600000US53050,53050,ZCTA5 53050,6860,182,false,false,false
8600000US53051,53051,ZCTA5 53051,35755,70,false,false,false
8600000US53057,53057,ZCTA5 53057,1671,127,false,false,false
8600000US53058,53058,ZCTA5 53058,3500,335,false,false,false
8600000US53059,53059,ZCTA5 53059,1784,160,false,false,false
8600000US53061,53061,ZCTA5 53061,5229,255,false,false,false
8600000US53063,53063,ZCTA5 53063,1598,155,false,false,false
8600000US53065,53065,ZCTA5 53065,2281,206,false,false,false
8600000US53066,53066,ZCTA5 53066,34097,454,false,false,false
8600000US53069,53069,ZCTA5 53069,600,248,false,false,false
8600000US53070,53070,ZCTA5 53070,4875,259,false,false,false
8600000US53072,53072,ZCTA5 53072,24027,571,false,false,false
8600000US53073,53073,ZCTA5 53073,14821,297,false,false,false
8600000US53074,53074,ZCTA5 53074,12700,300,false,false,false
8600000US53075,53075,ZCTA5 53075,3202,208,false,false,false
8600000US53076,53076,ZCTA5 53076,3282,426,false,false,false
8600000US53078,53078,ZCTA5 53078,2024,214,false,false,false
8600000US53079,53079,ZCTA5 53079,1360,121,false,false,false
8600000US53080,53080,ZCTA5 53080,5630,303,false,false,false
8600000US53081,53081,ZCTA5 53081,42804,762,false,false,false
8600000US53083,53083,ZCTA5 53083,20581,752,false,false,false
8600000US53085,53085,ZCTA5 53085,11016,247,false,false,false
8600000US53086,53086,ZCTA5 53086,8178,440,false,false,false
8600000US53088,53088,ZCTA5 53088,477,109,false,false,false
8600000US53089,53089,ZCTA5 53089,18241,423,false,false,false
8600000US53090,53090,ZCTA5 53090,22193,701,false,false,false
8600000US53091,53091,ZCTA5 53091,2071,213,false,false,false
8600000US53092,53092,ZCTA5 53092,20845,429,false,false,false
8600000US53093,53093,ZCTA5 53093,2053,218,false,false,false
8600000US53094,53094,ZCTA5 53094,19292,273,false,false,false
8600000US53095,53095,ZCTA5 53095,26755,723,false,false,false
8600000US53097,53097,ZCTA5 53097,5585,429,false,false,false
8600000US53098,53098,ZCTA5 53098,11837,262,false,false,false
8600000US53103,53103,ZCTA5 53103,3698,221,false,false,false
8600000US53104,53104,ZCTA5 53104,5703,318,false,false,false
8600000US53105,53105,ZCTA5 53105,29520,697,false,false,false
8600000US53108,53108,ZCTA5 53108,3470,365,false,false,false
8600000US53110,53110,ZCTA5 53110,18326,72,false,false,false
8600000US53114,53114,ZCTA5 53114,2703,237,false,false,false
8600000US53115,53115,ZCTA5 53115,16072,361,false,false,false
8600000US53118,53118,ZCTA5 53118,7248,376,false,false,false
8600000US53119,53119,ZCTA5 53119,5426,272,false,false,false
8600000US53120,53120,ZCTA5 53120,9811,469,false,false,false
8600000US53121,53121,ZCTA5 53121,19206,595,false,false,false
8600000US53122,53122,ZCTA5 53122,6036,102,false,false,false
8600000US53125,53125,ZCTA5 53125,1673,197,false,false,false
8600000US53126,53126,ZCTA5 53126,6472,539,false,false,false
8600000US53128,53128,ZCTA5 53128,8759,588,false,false,false
8600000US53129,53129,ZCTA5 53129,14143,31,false,false,false
8600000US53130,53130,ZCTA5 53130,7728,25,false,false,false
8600000US53132,53132,ZCTA5 53132,34983,293,false,false,false
8600000US53137,53137,ZCTA5 53137,2006,271,false,false,false
8600000US53139,53139,ZCTA5 53139,3030,264,false,false,false
8600000US53140,53140,ZCTA5 53140,30400,1065,false,false,false
8600000US53142,53142,ZCTA5 53142,32273,994,false,false,false
8600000US53143,53143,ZCTA5 53143,23872,1041,false,false,false
8600000US53144,53144,ZCTA5 53144,26609,1002,false,false,false
8600000US53146,53146,ZCTA5 53146,7256,394,false,false,false
8600000US53147,53147,ZCTA5 53147,16984,518,false,false,false
8600000US53149,53149,ZCTA5 53149,19271,536,false,false,false
8600000US53150,53150,ZCTA5 53150,25048,156,false,false,false
8600000US53151,53151,ZCTA5 53151,32321,392,false,false,false
8600000US53153,53153,ZCTA5 53153,2239,190,false,false,false
8600000US53154,53154,ZCTA5 53154,34580,34,false,false,false
8600000US53156,53156,ZCTA5 53156,3054,324,false,false,false
8600000US53158,53158,ZCTA5 53158,16015,447,false,false,false
8600000US53167,53167,ZCTA5 53167,463,192,false,false,false
8600000US53168,53168,ZCTA5 53168,8711,575,false,false,false
8600000US53170,53170,ZCTA5 53170,2141,186,false,false,false
8600000US53172,53172,ZCTA5 53172,21163,47,false,false,false
8600000US53177,53177,ZCTA5 53177,8622,263,false,false,false
8600000US53178,53178,ZCTA5 53178,2750,181,false,false,false
8600000US53179,53179,ZCTA5 53179,6122,541,false,false,false
8600000US53181,53181,ZCTA5 53181,7208,218,false,false,false
8600000US53182,53182,ZCTA5 53182,9421,347,false,false,false
8600000US53183,53183,ZCTA5 53183,2951,289,false,false,false
8600000US53184,53184,ZCTA5 53184,4277,190,false,false,false
8600000US53185,53185,ZCTA5 53185,18360,299,false,false,false
8600000US53186,53186,ZCTA5 53186,34570,843,false,false,false
8600000US53188,53188,ZCTA5 53188,34950,834,false,false,false
8600000US53189,53189,ZCTA5 53189,25758,905,false,false,false
8600000US53190,53190,ZCTA5 53190,19330,290,false,false,false
8600000US53191,53191,ZCTA5 53191,2827,154,false,false,false
8600000US53192,53192,ZCTA5 53192,108,94,false,false,false
8600000US53195,53195,ZCTA5 53195,79,48,false,false,false
8600000US53202,53202,ZCTA5 53202,23933,796,false,false,false
8600000US53203,53203,ZCTA5 53203,1106,127,false,false,false
8600000US53204,53204,ZCTA5 53204,42129,1435,false,false,false
8600000US53205,53205,ZCTA5 53205,9575,766,false,false,false
8600000US53206,53206,ZCTA5 53206,29334,1355,false,false,false
8600000US53207,53207,ZCTA5 53207,36058,924,false,false,false
8600000US53208,53208,ZCTA5 53208,32196,1189,false,false,false
8600000US53209,53209,ZCTA5 53209,45906,1648,false,false,false
8600000US53210,53210,ZCTA5 53210,26686,1290,false,false,false
8600000US53211,53211,ZCTA5 53211,35125,844,false,false,false
8600000US53212,53212,ZCTA5 53212,31224,1139,false,false,false
8600000US53213,53213,ZCTA5 53213,26046,748,false,false,false
8600000US53214,53214,ZCTA5 53214,34696,1057,false,false,false
8600000US53215,53215,ZCTA5 53215,60508,1823,false,false,false
8600000US53216,53216,ZCTA5 53216,32590,1189,false,false,false
8600000US53217,53217,ZCTA5 53217,29051,577,false,false,false
8600000US53218,53218,ZCTA5 53218,40327,1502,false,false,false
8600000US53219,53219,ZCTA5 53219,35358,987,false,false,false
8600000US53220,53220,ZCTA5 53220,26666,942,false,false,false
8600000US53221,53221,ZCTA5 53221,38135,1321,false,false,false
8600000US53222,53222,ZCTA5 53222,25830,1015,false,false,false
8600000US53223,53223,ZCTA5 53223,28177,1251,false,false,false
8600000US53224,53224,ZCTA5 53224,22484,1320,false,false,false
8600000US53225,53225,ZCTA5 53225,24755,1443,false,false,false
8600000US53226,53226,ZCTA5 53226,19178,632,false,false,false
8600000US53227,53227,ZCTA5 53227,22833,717,false,false,false
8600000US53228,53228,ZCTA5 53228,14858,619,false,false,false
8600000US53233,53233,ZCTA5 53233,15341,934,false,false,false
8600000US53235,53235,ZCTA5 53235,9403,48,false,false,false
8600000US53295,53295,ZCTA5 53295,135,94,false,false,false
8600000US53402,53402,ZCTA5 53402,32223,1045,false,false,false
8600000US53403,53403,ZCTA5 53403,27770,1159,false,false,false
8600000US53404,53404,ZCTA5 53404,15272,978,false,false,false
8600000US53405,53405,ZCTA5 53405,25280,1047,false,false,false
8600000US53406,53406,ZCTA5 53406,25862,920,false,false,false
8600000US53501,53501,ZCTA5 53501,0,9,false,false,false
8600000US53502,53502,ZCTA5 53502,2347,185,false,false,false
8600000US53503,53503,ZCTA5 53503,1894,174,false,false,false
8600000US53504,53504,ZCTA5 53504,2021,153,false,false,false
8600000US53505,53505,ZCTA5 53505,425,95,false,false,false
8600000US53506,53506,ZCTA5 53506,1090,108,false,false,false
8600000US53507,53507,ZCTA5 53507,2265,170,false,false,false
8600000US53508,53508,ZCTA5 53508,5380,253,false,false,false
8600000US53510,53510,ZCTA5 53510,1540,208,false,false,false
8600000US53511,53511,ZCTA5 53511,48785,322,false,false,false
8600000US53515,53515,ZCTA5 53515,2301,162,false,false,false
8600000US53516,53516,ZCTA5 53516,2153,175,false,false,false
8600000US53517,53517,ZCTA5 53517,1694,130,false,false,false
8600000US53518,53518,ZCTA5 53518,1212,125,false,false,false
8600000US53520,53520,ZCTA5 53520,6741,235,false,false,false
8600000US53521,53521,ZCTA5 53521,3567,220,false,false,false
8600000US53522,53522,ZCTA5 53522,1246,168,false,false,false
8600000US53523,53523,ZCTA5 53523,4770,367,false,false,false
8600000US53525,53525,ZCTA5 53525,3740,237,false,false,false
8600000US53526,53526,ZCTA5 53526,573,106,false,false,false
8600000US53527,53527,ZCTA5 53527,10405,474,false,false,false
8600000US53528,53528,ZCTA5 53528,5699,205,false,false,false
8600000US53529,53529,ZCTA5 53529,2234,256,false,false,false
8600000US53530,53530,ZCTA5 53530,4863,284,false,false,false
8600000US53531,53531,ZCTA5 53531,4570,408,false,false,false
8600000US53532,53532,ZCTA5 53532,13676,437,false,false,false
8600000US53533,53533,ZCTA5 53533,7095,232,false,false,false
8600000US53534,53534,ZCTA5 53534,11442,297,false,false,false
8600000US53536,53536,ZCTA5 53536,8835,288,false,false,false
8600000US53537,53537,ZCTA5 53537,674,140,false,false,false
8600000US53538,53538,ZCTA5 53538,18671,334,false,false,false
8600000US53540,53540,ZCTA5 53540,210,91,false,false,false
8600000US53541,53541,ZCTA5 53541,721,78,false,false,false
8600000US53543,53543,ZCTA5 53543,1593,140,false,false,false
8600000US53544,53544,ZCTA5 53544,731,107,false,false,false
8600000US53545,53545,ZCTA5 53545,22376,776,false,false,false
8600000US53546,53546,ZCTA5 53546,32265,830,false,false,false
8600000US53548,53548,ZCTA5 53548,18042,747,false,false,false
8600000US53549,53549,ZCTA5 53549,10037,249,false,false,false
8600000US53550,53550,ZCTA5 53550,1295,155,false,false,false
8600000US53551,53551,ZCTA5 53551,8315,298,false,false,false
8600000US53553,53553,ZCTA5 53553,625,116,false,false,false
8600000US53554,53554,ZCTA5 53554,1134,128,false,false,false
8600000US53555,53555,ZCTA5 53555,8523,230,false,false,false
8600000US53556,53556,ZCTA5 53556,2681,195,false,false,false
8600000US53557,53557,ZCTA5 53557,467,78,false,false,false
8600000US53558,53558,ZCTA5 53558,10844,287,false,false,false
8600000US53559,53559,ZCTA5 53559,6087,257,false,false,false
8600000US53560,53560,ZCTA5 53560,3488,189,false,false,false
8600000US53561,53561,ZCTA5 53561,1505,159,false,false,false
8600000US53562,53562,ZCTA5 53562,24448,540,false,false,false
8600000US53563,53563,ZCTA5 53563,10448,381,false,false,false
8600000US53565,53565,ZCTA5 53565,5014,273,false,false,false
8600000US53566,53566,ZCTA5 53566,15180,237,false,false,false
8600000US53569,53569,ZCTA5 53569,1081,120,false,false,false
8600000US53570,53570,ZCTA5 53570,2615,204,false,false,false
8600000US53571,53571,ZCTA5 53571,317,155,false,false,false
8600000US53572,53572,ZCTA5 53572,9849,209,false,false,false
8600000US53573,53573,ZCTA5 53573,3082,225,false,false,false
8600000US53574,53574,ZCTA5 53574,3830,217,false,false,false
8600000US53575,53575,ZCTA5 53575,15558,434,false,false,false
8600000US53576,53576,ZCTA5 53576,2452,216,false,false,false
8600000US53577,53577,ZCTA5 53577,1451,132,false,false,false
8600000US53578,53578,ZCTA5 53578,6225,264,false,false,false
8600000US53579,53579,ZCTA5 53579,1911,161,false,false,false
8600000US53580,53580,ZCTA5 53580,711,191,false,false,false
8600000US53581,53581,ZCTA5 53581,10846,235,false,false,false
8600000US53582,53582,ZCTA5 53582,987,106,false,false,false
8600000US53583,53583,ZCTA5 53583,5770,185,false,false,false
8600000US53585,53585,ZCTA5 53585,1969,182,false,false,false
8600000US53586,53586,ZCTA5 53586,2257,169,false,false,false
8600000US53587,53587,ZCTA5 53587,1271,113,false,false,false
8600000US53588,53588,ZCTA5 53588,3831,209,false,false,false
8600000US53589,53589,ZCTA5 53589,19850,390,false,false,false
8600000US53590,53590,ZCTA5 53590,36715,432,false,false,false
8600000US53593,53593,ZCTA5 53593,20431,560,false,false,false
8600000US53594,53594,ZCTA5 53594,5103,202,false,false,false
8600000US53597,53597,ZCTA5 53597,17050,345,false,false,false
8600000US53598,53598,ZCTA5 53598,2682,389,false,false,false
8600000US53599,53599,ZCTA5 53599,95,41,false,false,false
8600000US53702,53702,ZCTA5 53702,38,60,false,false,false
8600000US53703,53703,ZCTA5 53703,28111,1180,false,false,false
8600000US53704,53704,ZCTA5 53704,44206,1269,false,false,false
8600000US53705,53705,ZCTA5 53705,23267,750,false,false,false
8600000US53706,53706,ZCTA5 53706,6281,536,false,false,false
8600000US53711,53711,ZCTA5 53711,43977,1551,false,false,false
8600000US53713,53713,ZCTA5 53713,23044,1031,false,false,false
8600000US53714,53714,ZCTA5 53714,16081,661,false,false,false
8600000US53715,53715,ZCTA5 53715,13406,990,false,false,false
8600000US53716,53716,ZCTA5 53716,18320,418,false,false,false
8600000US53717,53717,ZCTA5 53717,11775,610,false,false,false
8600000US53718,53718,ZCTA5 53718,12396,777,false,false,false
8600000US53719,53719,ZCTA5 53719,30564,1221,false,false,false
8600000US53726,53726,ZCTA5 53726,6033,862,false,false,false
8600000US53792,53792,ZCTA5 53792,9,22,false,false,false
8600000US53801,53801,ZCTA5 53801,1028,105,false,false,false
8600000US53802,53802,ZCTA5 53802,49,13,false,false,false
8600000US53803,53803,ZCTA5 53803,1379,122,false,false,false
8600000US53804,53804,ZCTA5 53804,1446,147,false,false,false
8600000US53805,53805,ZCTA5 53805,5385,219,false,false,false
8600000US53806,53806,ZCTA5 53806,1826,157,false,false,false
8600000US53807,53807,ZCTA5 53807,4524,253,false,false,false
8600000US53808,53808,ZCTA5 53808,1069,152,false,false,false
8600000US53809,53809,ZCTA5 53809,3801,185,false,false,false
8600000US53810,53810,ZCTA5 53810,437,62,false,false,false
8600000US53811,53811,ZCTA5 53811,3218,229,false,false,false
8600000US53813,53813,ZCTA5 53813,6077,228,false,false,false
8600000US53816,53816,ZCTA5 53816,942,117,false,false,false
8600000US53817,53817,ZCTA5 53817,186,55,false,false,false
8600000US53818,53818,ZCTA5 53818,14800,272,false,false,false
8600000US53820,53820,ZCTA5 53820,2698,158,false,false,false
8600000US53821,53821,ZCTA5 53821,8360,178,false,false,false
8600000US53825,53825,ZCTA5 53825,601,174,false,false,false
8600000US53826,53826,ZCTA5 53826,1286,164,false,false,false
8600000US53827,53827,ZCTA5 53827,235,49,false,false,false
8600000US53901,53901,ZCTA5 53901,15046,278,false,false,false
8600000US53910,53910,ZCTA5 53910,2945,235,false,false,false
8600000US53911,53911,ZCTA5 53911,1330,151,false,false,false
8600000US53913,53913,ZCTA5 53913,19937,487,false,false,false
8600000US53916,53916,ZCTA5 53916,22383,184,false,false,false
8600000US53919,53919,ZCTA5 53919,2669,168,false,false,false
8600000US53920,53920,ZCTA5 53920,369,63,false,false,false
8600000US53922,53922,ZCTA5 53922,966,102,false,false,false
8600000US53923,53923,ZCTA5 53923,2084,210,false,false,false
8600000US53924,53924,ZCTA5 53924,1241,114,false,false,false
8600000US53925,53925,ZCTA5 53925,7837,221,false,false,false
8600000US53926,53926,ZCTA5 53926,1624,226,false,false,false
