id,season,age,mp,ws
greendr01,2013,23,1797,4.5
greendr01,2014,24,2490,8.5
greendr01,2015,25,2808,11.1
greendr01,2016,26,1467,5.7
greener01,2014,23,410,0.0
greener01,2015,24,42,0.1
greener01,2015,24,7,0.0
greener01,2015,24,35,0.1
greenge01,2005,20,374,0.5
greenge01,2006,21,1780,1.6
greenge01,2007,22,362,-0.4
greenge01,2007,22,358,-0.4
greenge01,2007,22,4,0.1
greenge01,2008,23,376,0.0
greenge01,2011,26,781,1.2
greenge01,2012,27,1080,1.3
greenge01,2013,28,2330,6.1
greenge01,2014,29,1446,1.9
greenge01,2015,30,1557,1.7
greenge01,2016,31,284,0.3
greenja01,2014,24,164,0.4
greenja01,2014,24,25,0.0
greenja01,2014,24,139,0.4
greenja01,2015,25,1446,2.6
greenja01,2016,26,1347,3.6
greenje01,1963,22,280,0.1
greenje01,1964,23,49,0.3
greenje02,2007,21,2253,0.2
greenje02,2008,22,2873,4.2
greenje02,2009,23,3043,6.6
greenje02,2010,24,2427,4.8
greenje02,2010,24,1815,3.3
greenje02,2010,24,612,1.5
greenje02,2012,26,2252,4.7
greenje02,2013,27,2805,3.3
greenje02,2014,28,2454,5.2
greenje02,2014,28,1093,2.0
greenje02,2014,28,1361,3.1
greenje02,2015,29,2253,3.1
greenje02,2015,29,1544,2.2
greenje02,2015,29,709,0.9
greenje02,2016,30,1113,0.4
greenjo01,1959,26,1232,1.2
greenjo01,1960,27,1784,1.7
greenjo01,1961,28,2789,5.1
greenjo01,1962,29,2553,5.1
greenjo01,1963,30,2134,2.6
greenjo01,1964,31,1720,3.8
greenjo01,1965,32,1645,5.6
greenjo01,1965,32,208,0.5
greenjo01,1965,32,1437,5.1
greenjo01,1966,33,948,1.5
greenjo01,1967,34,1440,2.3
greenjo01,1967,34,1073,1.5
greenjo01,1967,34,367,0.8
greenjo01,1968,35,795,2.4
greenjo01,1969,36,2278,8.4
greenjo01,1970,37,2147,9.5
greenjo01,1971,38,1914,5.3
greenjo01,1972,39,1245,3.7
greenke01,1985,26,72,0.3
greenke02,1985,21,453,0.0
greenke02,1985,21,221,0.1
greenke02,1985,21,232,-0.1
greenke02,1986,22,172,-0.3
greenla01,1969,22,700,0.2
greenla01,1970,23,1326,2.4
greenla01,1971,24,991,2.0
greenla01,1972,25,2048,1.9
greenla01,1973,26,1103,0.5
greenla01,1974,27,1136,0.4
greenla01,1974,27,280,-0.1
greenla01,1974,27,856,0.5
greenli01,1992,22,626,0.8
greenli01,1993,23,126,0.1
greenli01,1996,26,311,0.8
greenli01,1997,27,124,-0.1
greenli01,1998,28,2,0.0
greenlu01,1969,23,739,-0.2
greenlu01,1970,24,164,0.0
greenlu01,1972,26,32,-0.3
greenmi01,1973,22,1648,4.7
greenmi01,1974,23,2557,8.7
greenmi01,1975,24,1719,3.3
greenmi01,1976,25,1928,3.9
greenmi01,1977,26,1382,2.8
greenmi01,1977,26,250,0.6
greenmi01,1977,26,1132,2.2
greenmi01,1978,27,1641,3.8
greenmi01,1979,28,459,0.4
greenor01,2005,23,1235,-0.3
greenor01,2006,24,254,-0.2
greenor01,2007,25,61,-0.2
greenor01,2010,28,5,0.0
greenri01,1977,23,1098,0.3
greenri01,1978,24,431,-0.1
greenri01,1980,26,1307,1.8
greenri01,1981,27,2822,5.7
greenri01,1982,28,2783,6.6
greenri01,1983,29,2768,7.9
greenri01,1984,30,2431,6.7
greenri01,1985,31,2012,5.2
greenri01,1986,32,2090,5.6
greenri01,1987,33,1116,1.8
greenri01,1988,34,871,1.2
greenri01,1988,34,370,0.0
greenri01,1988,34,501,1.2
greenri01,1989,35,927,0.7
greenri01,1990,36,2248,3.3
greenri01,1991,37,367,0.5
greense01,1991,21,256,-0.5
greense01,1992,22,81,0.0
greense01,1993,23,334,-0.9
greense01,1993,23,332,-0.9
greense01,1993,23,2,0.0
greensi01,1956,23,423,0.8
greensi01,1958,25,1109,0.4
greensi01,1958,25,666,0.3
greensi01,1958,25,443,0.1
greensi01,1959,26,1354,1.0
greensi01,1960,27,1968,2.6
greensi01,1961,28,2388,
greensi01,1961,28,,
greensi01,1961,28,,
greensi01,1962,29,2648,1.6
greensi01,1963,30,2064,2.6
greensi01,1964,31,1086,0.8
greensi01,1965,32,92,0.1
greensi02,1983,23,667,0.3
greensi02,1984,24,740,0.6
greensi02,1985,25,2307,2.5
greensi02,1986,26,1792,3.4
greensi02,1987,27,2049,2.7
greensi02,1988,28,1277,2.0
greensi02,1989,29,1860,1.7
greensi02,1990,30,1099,1.9
greensi02,1991,31,1127,1.9
greensi02,1992,32,329,0.4
greensi02,1992,32,202,0.4
greensi02,1992,32,127,0.1
greenst01,1975,22,1068,1.2
greenst01,1975,22,534,0.8
greenst01,1975,22,534,0.4
greenst01,1976,23,918,1.1
greenst01,1977,24,449,0.7
greenst01,1978,25,265,0.4
greenta01,2007,21,74,-0.1
greenta01,2007,21,44,-0.1
greenta01,2007,21,30,0.0
greento01,1978,22,809,-0.3
greenwi01,2003,22,767,0.0
greenwi01,2004,23,1066,0.1
greenwi01,2005,24,153,-0.1
greenwi01,2006,25,1842,-0.7
greenwi01,2007,26,1970,2.1
greenwi01,2008,27,1828,2.3
greenwi01,2009,28,1553,2.2
greenwi01,2010,29,1674,1.8
greenwi01,2011,30,922,2.4
greenwi01,2012,31,1188,2.5
greenwi01,2013,32,869,0.5
greenwi01,2014,33,951,-0.1
greerha01,1958,22,1625,4.5
greerha01,1959,23,1979,5.8
greerha01,1960,24,2763,7.9
greerha01,1961,25,2705,8.5
greerha01,1962,26,2631,8.2
greerha01,1963,27,3157,8.1
greerha01,1964,28,2600,6.6
greerha01,1965,29,3326,9.5
greerha01,1966,30,3086,7.6
greerha01,1967,31,3263,11.2
greerha01,1968,32,3311,9.9
greerha01,1969,33,3024,6.2
greerha01,1970,34,3060,5.1
greerha01,1971,35,2410,3.5
greerha01,1972,36,848,0.1
greerly01,2006,27,432,0.7
gregocl01,1985,27,2,0.0
gregocl01,1987,29,313,0.1
gregoga01,1968,23,2182,-0.4
gregoga01,1969,24,1603,0.5
gregoga01,1970,25,1153,1.1
gregoga01,1971,26,2371,1.4
gregoga01,1972,27,683,0.5
gregoga01,1972,27,88,0.0
gregoga01,1972,27,595,0.5
gregoga01,1973,28,313,0.8
greigjo01,1982,21,26,0.1
grekino01,1953,23,1,0.0
greveke01,1975,22,504,0.1
greveke01,1976,23,1306,0.7
greveke01,1977,24,2121,4.4
greveke01,1978,25,1856,3.4
greveke01,1979,26,1818,3.3
greveke01,1980,27,2616,5.8
greveke01,1981,28,2164,3.6
greveke01,1982,29,756,1.0
greveke01,1983,30,923,2.0
greveke01,1984,31,1182,2.1
greyde01,1968,21,1317,0.7
greyde01,1969,22,74,-0.2
griffad01,1999,25,1927,3.9
griffad01,2000,26,377,0.4
griffad01,2001,27,1383,3.5
griffad01,2002,28,1373,2.9
griffad01,2003,29,133,0.1
griffad01,2004,30,667,1.3
griffad01,2005,31,1245,2.9
griffad01,2006,32,585,1.3
griffad01,2007,33,307,0.0
griffad01,2007,33,222,0.0
griffad01,2007,33,85,0.0
griffbl01,2010,21,3112,9.8
griffbl01,2011,22,2392,9.2
griffbl01,2012,23,2598,10.6
griffbl01,2013,24,2863,12.2
griffbl01,2014,25,2356,9.0
griffbl01,2015,26,1170,3.8
griffbl01,2016,27,904,2.9
griffda01,1980,22,2867,0.4
griffda01,1981,23,2597,2.1
griffda01,1982,24,2787,2.8
griffda01,1983,25,2650,3.5
griffda01,1984,26,2776,3.5
griffda01,1986,28,1843,2.5
griffda01,1987,29,1052,0.8
griffda01,1988,30,2382,3.9
griffda01,1989,31,1444,2.5
griffda01,1990,32,1005,0.0
griffed01,2001,19,1896,2.4
griffed01,2002,20,1890,3.9
griffed01,2004,22,1492,3.2
griffed01,2005,23,1359,1.5
griffed01,2006,24,92,-0.2
griffgr01,1977,25,422,-0.1
griffpa01,1976,23,1645,4.1
griffpa01,1977,24,1853,2.9
griffpa01,1978,25,1398,1.6
griffpa01,1979,26,1812,4.4
griffpa01,1980,27,1930,4.9
griffpa01,1981,28,459,0.4
griffpa01,1982,29,956,1.4
griffta01,2009,23,32,0.0
grigsch01,1954,26,45,0.0
grimmde01,1997,23,34,0.0
grimswo01,1946,27,,0.6
groatdi01,1952,22,663,2.0
grossbo01,1975,22,1474,3.8
grossbo01,1976,23,2232,7.4
grossbo01,1977,24,2163,7.1
grossbo01,1978,25,1441,2.9
grossbo01,1979,26,1581,1.7
grossbo01,1980,27,1934,4.4
grossbo01,1981,28,1377,3.1
grossbo01,1982,29,373,0.2
grossmi01,1971,24,335,-0.1
groteje01,1964,24,33,0.1
grozaal01,1949,23,,17.9
grozaal01,1950,24,,18.0
grubadi01,1969,22,8,0.0
grundan01,2005,26,108,0.2
grunfer01,1977,22,1261,1.4
grunfer01,1978,23,1778,4.3
grunfer01,1979,24,1397,2.5
grunfer01,1980,25,1584,3.5
grunfer01,1981,26,1892,4.3
grunfer01,1982,27,1422,2.2
grunfer01,1983,28,1119,1.6
grunfer01,1984,29,1061,2.4
grunfer01,1985,30,1402,2.7
guarige01,1959,22,423,0.5
guarige01,1960,23,209,0.3
guarige01,1961,24,367,0.7
guarige01,1962,25,83,-0.2
gudmupe01,1981,23,845,0.6
gudmupe01,1985,27,128,0.3
gudmupe01,1987,29,1017,1.4
gudmupe01,1988,30,70,-0.1
gueriri01,1956,24,1793,1.7
gueriri01,1957,25,2368,3.5
gueriri01,1958,26,2558,8.4
gueriri01,1959,27,2429,7.4
gueriri01,1960,28,3023,5.4
gueriri01,1961,29,3348,12.1
gueriri01,1962,30,2712,7.2
gueriri01,1963,31,2366,6.3
gueriri01,1963,31,26,0.3
gueriri01,1963,31,2340,6.0
gueriri01,1964,32,1678,5.7
gueriri01,1965,33,2363,5.7
gueriri01,1966,34,2275,4.7
gueriri01,1968,36,472,1.2
gueriri01,1969,37,64,-0.1
guglito01,1992,23,2795,1.6
guglito01,1993,24,2795,3.8
guglito01,1994,25,2568,3.5
guglito01,1994,25,226,0.5
guglito01,1994,25,1324,0.9
guglito01,1994,25,1018,2.1
guglito01,1995,26,2835,5.3
guglito01,1996,27,3131,6.7
guglito01,1997,28,1582,5.0
guglito01,1998,29,1563,5.4
guglito01,1999,30,1767,5.2
guglito01,2000,31,1159,1.8
guglito01,2001,32,1129,0.9
guglito01,2002,33,447,0.4
guglito01,2003,34,819,0.3
guglito01,2003,34,304,-0.5
guglito01,2003,34,515,0.8
guglito01,2004,35,966,0.4
guglito01,2004,35,218,0.0
guglito01,2004,35,748,0.3
guibean01,1993,25,33,-0.2
guibean01,1994,26,167,-0.1
guidija01,1992,23,215,0.3
guidija01,1993,24,131,0.1
gunthco01,1946,23,,8.4
gunthco01,1948,25,,0.2
gunthda01,1962,25,5,0.0
guokaal01,1949,24,,-1.0
guokaal01,1949,24,,-1.1
guokaal01,1949,24,,0.1
guokama01,1946,31,,1.1
guokama02,1966,22,808,0.5
guokama02,1967,23,1612,4.2
guokama02,1968,24,838,1.2
guokama02,1969,25,1558,2.5
guokama02,1970,26,2213,4.7
guokama02,1970,26,5,0.0
guokama02,1970,26,2208,4.7
guokama02,1971,27,1975,2.3
guokama02,1972,28,2846,5.2
guokama02,1973,29,1871,1.5
guokama02,1973,29,315,0.3
guokama02,1973,29,1007,0.7
guokama02,1973,29,549,0.6
guokama02,1974,30,2089,4.3
guokama02,1975,31,793,0.3
guokama02,1975,31,278,0.5
guokama02,1975,31,515,-0.1
gutiejo01,2013,25,244,0.2
gutiejo01,2014,26,175,0.3
gutiejo01,2014,26,44,0.1
gutiejo01,2014,26,131,0.3
gutiejo01,2015,27,63,0.3
guytoaj01,2000,22,630,0.3
guytoaj01,2001,23,607,0.1
guytoaj01,2002,24,9,-0.1
hackeru01,1975,22,414,0.4
hackeru01,1976,23,46,0.0
hackeru01,1976,23,8,0.0
hackeru01,1976,23,38,0.0
haddaha01,2008,23,120,0.4
haddaha01,2009,24,240,0.0
haddaha01,2010,25,168,0.6
haddaha01,2011,26,206,0.6
haddaha01,2012,27,322,0.1
haddaha01,2012,27,87,0.1
haddaha01,2012,27,235,0.0
hadnoji01,1967,28,3004,6.2
haffnsc01,1989,23,559,-0.1
haffnsc01,1990,24,50,-0.1
hagancl01,1956,25,971,1.3
hagancl01,1957,26,2190,10.0
hagancl01,1958,27,2702,11.7
hagancl01,1959,28,2798,11.8
hagancl01,1960,29,2701,10.8
hagancl01,1961,30,2784,8.5
hagancl01,1962,31,1716,6.5
hagancl01,1963,32,2279,6.0
hagancl01,1964,33,1739,4.7
hagancl01,1965,34,1851,3.7
hagancl01,1967,36,1737,7.1
hagancl01,1968,37,579,3.0
hagancl01,1969,38,27,0.1
hagangl01,1981,26,25,0.1
haganto01,1969,23,226,0.6
haganto01,1970,24,690,0.5
haganto01,1970,24,656,0.6
haganto01,1970,24,34,-0.1
hahnro01,1949,24,,0.1
hairsal01,1968,23,274,-0.5
hairsal01,1969,24,20,0.0
hairsha01,1964,22,736,0.4
hairsha01,1965,23,1794,5.3
hairsha01,1966,24,2442,5.1
hairsha01,1967,25,2517,6.5
hairsha01,1967,25,1625,4.0
hairsha01,1967,25,892,2.5
hairsha01,1968,26,2889,7.0
hairsha01,1969,27,2427,8.8
hairsha01,1969,27,282,1.1
hairsha01,1969,27,2145,7.7
hairsha01,1970,28,2921,7.2
hairsha01,1971,29,2748,9.2
hairsha01,1972,30,939,4.2
hairsha01,1973,31,2634,9.3
hairsha01,1974,32,2283,7.0
hairsli01,1975,24,651,1.0
hairsma01,2008,21,155,0.1
hairsma01,2009,22,317,0.7
hairspj02,2014,22,687,0.3
hairspj02,2015,23,1313,0.6
hairspj02,2015,23,938,0.9
hairspj02,2015,23,375,-0.3
haislma01,2002,22,441,0.0
haislma01,2003,23,263,0.6
haislma01,2004,24,106,-0.2
haislma01,2009,29,44,0.1
halbech01,1946,27,,7.4
halbech01,1947,28,,3.3
halbech01,1947,28,,-0.2
halbech01,1947,28,,3.5
halbech01,1948,29,,2.9
halbech01,1948,29,,1.7
halbech01,1948,29,,1.3
halbech01,1949,30,,3.6
halbech01,1950,31,,
halbech01,1950,31,,
halbech01,1950,31,,
halbrsw01,1960,28,1131,-0.3
halbrsw01,1961,29,908,0.6
halebr01,1948,30,,4.4
halebr01,1948,30,,1.8
halebr01,1948,30,,2.6
halebr01,1949,31,,5.1
halebr01,1950,32,,-0.4
haleha01,1967,22,1706,1.0
haleyja01,1988,25,289,0.4
haleyja01,1989,26,1084,0.3
haleyja01,1989,26,58,0.0
haleyja01,1989,26,1026,0.3
haleyja01,1990,27,1178,2.2
haleyja01,1991,28,394,-0.3
haleyja01,1993,30,94,0.1
haleyja01,1994,31,117,0.0
haleyja01,1995,32,7,0.0
haleyja01,1996,33,74,0.2
haleyja01,1997,34,51,0.0
halimsh01,1968,23,350,0.3
halimsh01,1969,24,517,0.0
halimsh01,1970,25,1652,-0.3
halimsh01,1970,25,23,-0.1
halimsh01,1970,25,1629,-0.2
halimsh01,1971,26,774,0.8
halimsh01,1971,26,4,0.0
halimsh01,1971,26,770,0.8
halimsh01,1972,27,355,-0.3
hallije01,1971,22,288,0.4
hallije01,1972,23,787,0.9
hallije01,1972,23,238,0.3
hallije01,1972,23,549,0.6
hallmi01,2006,22,13,0.0
hamda01,1996,23,318,0.1
hamda01,1996,23,313,0.1
hamda01,1996,23,5,0.0
hamda01,1997,24,635,0.9
hamda01,1999,26,792,1.7
hamda01,2000,27,540,0.9
hamda01,2001,28,1208,1.2
hamda01,2002,29,926,-0.4
hamda01,2003,30,484,0.9
hamda01,2004,31,275,0.3
hamerst01,1996,23,268,0.2
hamilda01,1949,30,,-0.3
hamilde01,1967,23,378,0.7
hamilde01,1968,24,141,0.5
hamilde01,1969,25,1331,2.8
hamilde01,1970,26,11,0.0
hamiljo01,1970,22,2564,4.1
hamiljo01,1971,23,1959,2.9
hamiljo01,1972,24,2359,2.2
hamiljo01,1973,25,1961,2.9
hamiljo01,1973,25,1415,1.7
hamiljo01,1973,25,546,1.2
hamiljo01,1974,26,124,0.2
hamiljo01,1975,27,131,0.2
hamiljo02,2011,21,258,0.3
hamiljo02,2012,22,397,0.8
hamiljo02,2013,23,1019,1.6
hamiljo02,2013,23,670,1.0
hamiljo02,2013,23,349,0.6
hamiljo02,2014,24,122,0.1
hamiljo02,2015,25,304,0.2
hamilju01,2013,23,72,0.1
hamilju01,2013,23,4,0.0
hamilju01,2013,23,68,0.1
hamilju01,2014,24,712,1.5
hamilju01,2014,24,289,0.4
hamilju01,2014,24,423,1.1
hamilju01,2016,26,796,0.9
hamilra01,1948,27,,-1.4
hamilra01,1948,27,,-0.3
hamilra01,1948,27,,-1.1
hamilri01,1999,21,1373,0.7
hamilri01,2000,22,2519,2.4
hamilri01,2001,23,2203,4.0
hamilri01,2002,24,2640,7.3
hamilri01,2003,25,2772,8.1
hamilri01,2004,26,2926,7.4
hamilri01,2005,27,2825,7.6
hamilri01,2006,28,2763,8.1
hamilri01,2007,29,2424,7.7
hamilri01,2008,30,2279,4.5
hamilri01,2009,31,1552,1.4
hamilri01,2010,32,1498,1.8
hamilri01,2011,33,697,1.3
hamilri01,2012,34,1088,0.4
hamilro01,1979,22,1116,-0.4
hamilro01,1980,23,5,0.0
hamilst01,1958,23,847,0.7
hamilst01,1959,24,247,0.3
hamilta01,2001,23,98,0.2
hamilth01,1995,20,70,-0.3
hamilth01,1999,24,273,0.0
hamilze01,2000,25,19,0.0
hamilze01,2001,26,848,1.1
hamilze01,2002,27,12,0.0
hamilze01,2003,28,473,1.8
hamilze01,2004,29,159,0.1
hamilze01,2005,30,49,0.1
hamilze01,2005,30,46,0.1
hamilze01,2005,30,3,0.0
hammige01,1993,24,3,0.0
hammige01,1994,25,7,0.0
hammige01,1995,26,17,0.0
hammige01,1995,26,7,0.0
hammige01,1995,26,10,0.0
hammoaj01,2016,24,77,0.0
hammoju01,1967,24,1364,5.1
hammoju01,1968,25,2335,6.6
hammoju01,1969,26,1847,5.7
hammoju01,1970,27,2082,6.7
hammoju01,1971,28,411,0.8
hammoto01,1989,22,805,0.5
hammoto01,1990,23,1023,0.8
hammoto01,1991,24,984,0.6
hammoto01,1992,25,713,0.8
hammoto01,1992,25,142,0.1
hammoto01,1992,25,571,0.7
hammoto01,1993,26,877,2.2
hammoto01,1994,27,956,2.6
hammoto01,1995,28,1045,1.8
hammoto01,1996,29,1758,1.7
hammoto01,1997,30,1140,2.4
hammoto01,1998,31,716,1.0
hammoto01,1999,32,372,0.5
hammoto01,2000,33,30,-0.1
hamoojo01,1967,24,1839,0.3
hancoda01,1994,23,424,0.4
hancoda01,1995,24,838,0.5
hancoda01,1996,25,133,0.2
hancoda01,1996,25,39,-0.1
hancoda01,1996,25,86,0.2
hancoda01,1996,25,8,0.0
handlbe01,2003,30,172,0.6
handlbe01,2004,31,297,0.3
hankice01,1946,25,,3.8
hankice01,1947,26,,-0.4
hankiph01,1973,22,163,0.5
hankiph01,1974,23,24,0.1
hannual01,1949,26,,5.1
hannual01,1950,27,,1.7
hannual01,1951,28,1508,
hannual01,1951,28,,
hannual01,1951,28,,
hannual01,1952,29,1288,1.6
hannual01,1953,30,1707,2.1
hannual01,1954,31,1088,0.5
hannual01,1955,32,1480,0.4
hannual01,1956,33,642,
hannual01,1956,33,,
hannual01,1956,33,,
hanrado01,1952,23,121,0.2
hansbbe01,2012,25,200,0.2
hansbty01,2009,24,511,0.7
hansbty01,2010,25,1535,3.8
hansbty01,2011,26,1442,3.9
hansbty01,2012,27,1366,4.4
hansbty01,2013,28,978,3.0
hansbty01,2014,29,1058,3.4
hansbty01,2015,30,343,1.0
hansebo01,1983,23,419,-0.1
hansebo01,1984,24,646,0.7
hansebo01,1985,25,2032,2.5
hansebo01,1986,26,1453,2.6
hansebo01,1987,27,1796,4.4
hansebo01,1988,28,964,1.7
hansebo01,1989,29,2174,2.8
hansebo01,1990,30,811,-0.1
hansebo01,1991,31,809,0.9
hansebo01,1991,31,40,0.0
hansebo01,1991,31,769,0.9
hansegl01,1975,23,1145,0.8
hansegl01,1976,24,289,0.4
hansegl01,1977,25,13,-0.1
hansegl01,1977,25,4,-0.1
hansegl01,1977,25,9,-0.1
hansela01,1978,24,205,0.6
hansetr01,2003,25,507,0.2
hansore01,1997,29,26,0.0
hansro01,1953,22,1556,0.6
hansro01,1954,23,178,
hanzlbi01,1980,23,1259,2.4
hanzlbi01,1981,24,1974,4.1
hanzlbi01,1982,25,1547,1.0
hanzlbi01,1983,26,1469,1.9
hanzlbi01,1984,27,1673,2.2
hanzlbi01,1985,28,1982,4.7
hanzlbi01,1986,29,1990,3.5
hanzlbi01,1987,30,1334,1.3
hanzlbi01,1988,31,701,0.7
hanzlbi01,1989,32,1605,2.9
haranlu01,2010,23,640,0.6
haranlu01,2010,23,241,0.4
haranlu01,2010,23,399,0.3
haranlu01,2011,24,231,0.2
hardaan01,1993,22,3015,7.1
hardaan01,1994,23,2901,10.7
hardaan01,1995,24,3015,14.4
hardaan01,1996,25,2221,8.1
hardaan01,1997,26,625,1.1
hardaan01,1998,27,1944,5.0
hardaan01,1999,28,2253,7.8
hardaan01,2000,29,112,0.4
hardaan01,2001,30,2462,2.9
hardaan01,2002,31,1777,2.3
hardaan01,2003,32,2095,2.0
hardaan01,2003,32,876,1.3
hardaan01,2003,32,1219,0.7
hardaan01,2004,33,894,0.2
hardaan01,2005,34,72,-0.2
hardaan01,2007,36,325,0.2
hardati01,1989,23,2663,3.3
hardati01,1990,24,3215,9.9
hardati01,1991,25,3332,9.2
hardati01,1992,26,2609,7.5
hardati01,1994,28,2321,5.1
hardati01,1995,29,2534,7.3
hardati01,1995,29,1487,3.9
hardati01,1995,29,1047,3.4
hardati01,1996,30,3136,12.9
hardati01,1997,31,3031,11.7
hardati01,1998,32,1772,5.4
hardati01,1999,33,1672,4.3
hardati01,2000,34,2613,6.4
hardati01,2001,35,1601,1.8
hardati01,2001,35,1276,1.6
hardati01,2001,35,325,0.2
hardati01,2002,36,127,0.2
hardati02,2013,21,1875,3.1
hardati02,2014,22,1681,0.8
hardati02,2015,23,864,1.9
hardati02,2016,24,1036,1.7
hardeja01,2009,20,1738,4.5
hardeja01,2010,21,2189,7.1
hardeja01,2011,22,1946,9.3
hardeja01,2012,23,2985,12.8
hardeja01,2013,24,2777,12.8
hardeja01,2014,25,,
hardeja01,2015,26,,13.3
hardeja01,2016,27,,
hardire01,1963,21,1158,0.0
hardire01,1964,22,2699,3.1
hardire01,1966,24,1367,2.6
hardire01,1967,25,1145,1.6
hardire01,1967,25,305,0.0
hardire01,1967,25,840,1.6
hardnch01,1962,24,1657,2.3
hardnch01,1963,25,617,1.0
hardnch01,1964,26,200,-0.3
hardyal01,1980,23,111,-0.2
hardyal01,1981,24,310,0.2
hardyda01,1967,,172,0.5
hardyja01,1978,22,1456,1.3
hardyja01,1979,23,1600,1.8
hardyja01,1980,24,509,0.7
hardyja01,1981,25,1814,2.5
hargeir01,1967,26,2699,2.6
hargeir01,1967,26,1652,2.1
hargeir01,1967,26,1047,0.5
hargeir01,1968,27,2095,3.5
hargeir01,1969,28,2991,3.4
hargeir01,1970,29,2934,4.0
hargeir01,1970,29,892,0.8
hargeir01,1970,29,2042,3.3
hargeir01,1971,30,2264,2.7
hargeir01,1971,30,1809,1.9
hargeir01,1971,30,455,0.9
hargeir01,1972,31,177,0.0
hargeir01,1972,31,100,0.1
hargeir01,1972,31,77,-0.1
hargijo01,1949,29,,8.4
hargijo01,1950,30,,0.7
hargijo01,1950,30,,0.4
hargijo01,1950,30,,0.3
harklma01,2012,19,1974,2.4
harklma01,2013,20,1950,2.8
harklma01,2014,21,674,0.3
harklma01,2015,22,1457,2.9
harklma01,2016,23,1311,1.9
harknje01,1963,23,59,0.0
harknje01,1967,27,1241,2.9
harknje01,1968,28,272,0.5
harlisk01,1968,22,218,0.5
harmoje01,1994,25,158,0.0
harpede01,1983,22,1712,1.3
harpede01,1984,23,2218,5.4
harpede01,1985,24,2150,6.2
harpede01,1986,25,2556,9.4
harpede01,1987,26,3032,9.1
harpede01,1988,27,2968,8.0
harpede01,1989,28,3007,9.9
harpede01,1990,29,2879,7.6
harpede01,1991,30,2252,3.5
harpede01,1992,31,2108,2.7
harpede01,1993,32,2204,4.0
harpede01,1993,32,893,0.0
harpede01,1993,32,1311,4.0
harpede01,1994,33,2716,6.4
harpede01,1995,34,2893,6.3
harpede01,1996,35,2210,2.7
harpede01,1997,36,1761,2.3
harpede01,1998,37,1120,2.0
harpeju01,2011,22,84,-0.3
harpeju01,2015,26,35,0.0
harpemi01,1980,23,461,0.1
harpemi01,1981,24,1433,2.4
harpero01,1986,23,3064,4.2
harpero01,1987,24,1830,3.5
harpero01,1988,25,2851,10.2
harpero01,1989,26,1367,3.9
harpero01,1989,26,262,0.8
harpero01,1989,26,1105,3.2
harpero01,1990,27,1383,0.9
harpero01,1991,28,3144,5.6
harpero01,1992,29,2970,6.0
harpero01,1993,30,2856,2.9
harpero01,1994,31,1536,2.4
harpero01,1995,32,1886,6.3
harpero01,1996,33,1740,5.7
harpero01,1997,34,2284,7.2
harpero01,1998,35,1107,1.2
harpero01,1999,36,2042,4.0
harpero01,2000,37,1139,1.8
harprma01,1998,22,1114,2.6
harprma01,1999,23,63,0.2
harprma01,2000,24,1615,2.6
harprma01,2001,25,2541,6.1
harprma01,2002,26,2557,8.8
harprma01,2003,27,1134,2.8
harprma01,2004,28,2584,5.5
harprma01,2005,29,1944,4.7
harprma01,2006,30,1965,4.7
harprma01,2007,31,1374,2.8
harprma01,2008,32,693,1.2
harrejo01,2011,22,540,1.4
harrejo01,2012,23,31,0.0
harrejo01,2013,24,317,0.7
harremo01,2015,22,379,0.9
harremo01,2016,23,774,2.9
harriaa01,2015,21,93,0.0
harriaa01,2016,22,17,0.0
harriad01,2002,22,111,0.0
harriad01,2002,22,37,-0.1
harriad01,2002,22,74,0.2
harrial01,1998,18,160,-0.2
harrial01,1999,19,854,1.0
harrial01,2000,20,1892,1.2
harrial01,2001,21,1313,2.6
harrial01,2002,22,2467,3.9
harrial01,2003,23,2441,5.9
harrial01,2004,24,2550,1.6
harrial01,2005,25,2782,3.8
harrial01,2006,26,2563,4.3
harrial01,2006,26,1208,1.5
harrial01,2006,26,1355,2.8
harrial01,2007,27,2190,5.4
harrial01,2008,28,2546,3.9
harrial01,2008,28,166,-0.1
harrial01,2008,28,2380,4.0
harrial01,2009,29,2195,3.5
harrial01,2010,30,1665,2.1
harrial01,2011,31,1761,3.2
harrial01,2012,32,119,0.0
harrial01,2013,33,511,0.4
harrian01,2016,22,1073,1.2
harriar01,1968,22,2556,-0.4
harriar01,1969,23,1553,-1.4
harriar01,1969,23,178,-0.2
harriar01,1969,23,1375,-1.2
harriar01,1970,24,952,0.4
harriar01,1971,25,145,-0.4
harribe01,1974,24,25,-0.1
harribi01,1974,23,1221,-0.4
harribo01,1949,22,,5.0
harribo01,1950,23,,1.0
harribo01,1950,23,,-0.2
harribo01,1950,23,,1.2
harribo01,1951,24,1899,4.3
harribo01,1952,25,1971,3.4
harribo01,1953,26,1898,1.9
harribo02,1949,22,,3.5
harribo02,1950,23,,3.3
harribo02,1951,24,1712,2.2
harribo02,1952,25,1643,2.9
harribo02,1953,26,1443,0.0
harribo02,1953,26,619,0.2
harribo02,1953,26,824,-0.3
harribo02,1954,27,2300,-0.4
harribo02,1955,28,2219,0.9
harribo02,1956,29,1810,
harribo02,1956,29,,
harribo02,1956,29,,
harribo02,1957,30,1799,0.9
harrich01,1955,22,420,-0.8
harrich01,1955,22,168,-0.3
harrich01,1955,22,252,-0.5
harrida01,2004,22,760,1.4
harrida01,2005,23,1034,1.5
harrida01,2006,24,190,-0.2
