Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	matchup	isFinals	year	rank
1610612741	0040900105	APR 27, 2010	CHI @ CLE	L	CHI CLE	false	2009-10	3
1610612741	0040900104	APR 25, 2010	CHI vs. CLE	L	CHI CLE	false	2009-10	3
1610612741	0040900103	APR 22, 2010	CHI vs. CLE	W	CHI CLE	false	2009-10	3
1610612741	0040900102	APR 19, 2010	CHI @ CLE	L	CHI CLE	false	2009-10	3
1610612741	0040900101	APR 17, 2010	CHI @ CLE	L	CHI CLE	false	2009-10	3
1610612742	0040900156	APR 29, 2010	DAL @ SAS	L	DAL SAS	false	2009-10	3
1610612742	0040900155	APR 27, 2010	DAL vs. SAS	W	DAL SAS	false	2009-10	3
1610612742	0040900154	APR 25, 2010	DAL @ SAS	L	DAL SAS	false	2009-10	3
1610612742	0040900153	APR 23, 2010	DAL @ SAS	L	DAL SAS	false	2009-10	3
1610612742	0040900152	APR 21, 2010	DAL vs. SAS	L	DAL SAS	false	2009-10	3
1610612742	0040900151	APR 18, 2010	DAL vs. SAS	W	DAL SAS	false	2009-10	3
1610612743	0040900176	APR 30, 2010	DEN @ UTA	L	DEN UTA	false	2009-10	3
1610612743	0040900175	APR 28, 2010	DEN vs. UTA	W	DEN UTA	false	2009-10	3
1610612743	0040900174	APR 25, 2010	DEN @ UTA	L	DEN UTA	false	2009-10	3
1610612743	0040900173	APR 23, 2010	DEN @ UTA	L	DEN UTA	false	2009-10	3
1610612743	0040900172	APR 19, 2010	DEN vs. UTA	L	DEN UTA	false	2009-10	3
1610612743	0040900171	APR 17, 2010	DEN vs. UTA	W	DEN UTA	false	2009-10	3
1610612747	0040900407	JUN 17, 2010	LAL vs. BOS	W	BOS LAL	true	2009-10	0
1610612747	0040900406	JUN 15, 2010	LAL vs. BOS	W	BOS LAL	true	2009-10	0
1610612747	0040900405	JUN 13, 2010	LAL @ BOS	L	BOS LAL	true	2009-10	0
1610612747	0040900404	JUN 10, 2010	LAL @ BOS	L	BOS LAL	true	2009-10	0
1610612747	0040900403	JUN 08, 2010	LAL @ BOS	W	BOS LAL	true	2009-10	0
1610612747	0040900402	JUN 06, 2010	LAL vs. BOS	L	BOS LAL	true	2009-10	0
1610612747	0040900401	JUN 03, 2010	LAL vs. BOS	W	BOS LAL	true	2009-10	0
1610612747	0040900316	MAY 29, 2010	LAL @ PHX	W	LAL PHO	true	2009-10	1
1610612747	0040900315	MAY 27, 2010	LAL vs. PHX	W	LAL PHO	true	2009-10	1
1610612747	0040900314	MAY 25, 2010	LAL @ PHX	L	LAL PHO	true	2009-10	1
1610612747	0040900313	MAY 23, 2010	LAL @ PHX	L	LAL PHO	true	2009-10	1
1610612747	0040900312	MAY 19, 2010	LAL vs. PHX	W	LAL PHO	true	2009-10	1
1610612747	0040900311	MAY 17, 2010	LAL vs. PHX	W	LAL PHO	true	2009-10	1
1610612747	0040900234	MAY 10, 2010	LAL @ UTA	W	LAL UTA	true	2009-10	2
1610612747	0040900233	MAY 08, 2010	LAL @ UTA	W	LAL UTA	true	2009-10	2
1610612747	0040900232	MAY 04, 2010	LAL vs. UTA	W	LAL UTA	true	2009-10	2
1610612747	0040900231	MAY 02, 2010	LAL vs. UTA	W	LAL UTA	true	2009-10	2
1610612747	0040900146	APR 30, 2010	LAL @ OKC	W	LAL OKC	true	2009-10	3
1610612747	0040900145	APR 27, 2010	LAL vs. OKC	W	LAL OKC	true	2009-10	3
1610612747	0040900144	APR 24, 2010	LAL @ OKC	L	LAL OKC	true	2009-10	3
1610612747	0040900143	APR 22, 2010	LAL @ OKC	L	LAL OKC	true	2009-10	3
1610612747	0040900142	APR 20, 2010	LAL vs. OKC	W	LAL OKC	true	2009-10	3
1610612747	0040900141	APR 18, 2010	LAL vs. OKC	W	LAL OKC	true	2009-10	3
1610612748	0040900135	APR 27, 2010	MIA @ BOS	L	BOS MIA	false	2009-10	3
1610612748	0040900134	APR 25, 2010	MIA vs. BOS	W	BOS MIA	false	2009-10	3
1610612748	0040900133	APR 23, 2010	MIA vs. BOS	L	BOS MIA	false	2009-10	3
1610612748	0040900132	APR 20, 2010	MIA @ BOS	L	BOS MIA	false	2009-10	3
1610612748	0040900131	APR 17, 2010	MIA @ BOS	L	BOS MIA	false	2009-10	3
1610612749	0040900127	MAY 02, 2010	MIL @ ATL	L	ATL MIL	false	2009-10	3
1610612749	0040900126	APR 30, 2010	MIL vs. ATL	L	ATL MIL	false	2009-10	3
1610612749	0040900125	APR 28, 2010	MIL @ ATL	W	ATL MIL	false	2009-10	3
1610612749	0040900124	APR 26, 2010	MIL vs. ATL	W	ATL MIL	false	2009-10	3
1610612749	0040900123	APR 24, 2010	MIL vs. ATL	W	ATL MIL	false	2009-10	3
1610612749	0040900122	APR 20, 2010	MIL @ ATL	L	ATL MIL	false	2009-10	3
1610612749	0040900121	APR 17, 2010	MIL @ ATL	L	ATL MIL	false	2009-10	3
1610612753	0040900306	MAY 28, 2010	ORL @ BOS	L	BOS ORL	false	2009-10	1
1610612753	0040900305	MAY 26, 2010	ORL vs. BOS	W	BOS ORL	false	2009-10	1
1610612753	0040900304	MAY 24, 2010	ORL @ BOS	W	BOS ORL	false	2009-10	1
1610612753	0040900303	MAY 22, 2010	ORL @ BOS	L	BOS ORL	false	2009-10	1
1610612753	0040900302	MAY 18, 2010	ORL vs. BOS	L	BOS ORL	false	2009-10	1
1610612753	0040900301	MAY 16, 2010	ORL vs. BOS	L	BOS ORL	false	2009-10	1
1610612753	0040900214	MAY 10, 2010	ORL @ ATL	W	ATL ORL	false	2009-10	2
1610612753	0040900213	MAY 08, 2010	ORL @ ATL	W	ATL ORL	false	2009-10	2
1610612753	0040900212	MAY 06, 2010	ORL vs. ATL	W	ATL ORL	false	2009-10	2
1610612753	0040900211	MAY 04, 2010	ORL vs. ATL	W	ATL ORL	false	2009-10	2
1610612753	0040900114	APR 26, 2010	ORL @ CHA	W	CHA ORL	false	2009-10	3
1610612753	0040900113	APR 24, 2010	ORL @ CHA	W	CHA ORL	false	2009-10	3
1610612753	0040900112	APR 21, 2010	ORL vs. CHA	W	CHA ORL	false	2009-10	3
1610612753	0040900111	APR 18, 2010	ORL vs. CHA	W	CHA ORL	false	2009-10	3
1610612756	0040900316	MAY 29, 2010	PHX vs. LAL	L	LAL PHO	false	2009-10	1
1610612756	0040900315	MAY 27, 2010	PHX @ LAL	L	LAL PHO	false	2009-10	1
1610612756	0040900314	MAY 25, 2010	PHX vs. LAL	W	LAL PHO	false	2009-10	1
1610612756	0040900313	MAY 23, 2010	PHX vs. LAL	W	LAL PHO	false	2009-10	1
1610612756	0040900312	MAY 19, 2010	PHX @ LAL	L	LAL PHO	false	2009-10	1
1610612756	0040900311	MAY 17, 2010	PHX @ LAL	L	LAL PHO	false	2009-10	1
1610612756	0040900224	MAY 09, 2010	PHX @ SAS	W	PHO SAS	false	2009-10	2
1610612756	0040900223	MAY 07, 2010	PHX @ SAS	W	PHO SAS	false	2009-10	2
1610612756	0040900222	MAY 05, 2010	PHX vs. SAS	W	PHO SAS	false	2009-10	2
1610612756	0040900221	MAY 03, 2010	PHX vs. SAS	W	PHO SAS	false	2009-10	2
1610612756	0040900166	APR 29, 2010	PHX @ POR	W	PHO POR	false	2009-10	3
1610612756	0040900165	APR 26, 2010	PHX vs. POR	W	PHO POR	false	2009-10	3
1610612756	0040900164	APR 24, 2010	PHX @ POR	L	PHO POR	false	2009-10	3
1610612756	0040900163	APR 22, 2010	PHX @ POR	W	PHO POR	false	2009-10	3
1610612756	0040900162	APR 20, 2010	PHX vs. POR	W	PHO POR	false	2009-10	3
1610612756	0040900161	APR 18, 2010	PHX vs. POR	L	PHO POR	false	2009-10	3
1610612757	0040900166	APR 29, 2010	POR vs. PHX	L	PHO POR	false	2009-10	3
1610612757	0040900165	APR 26, 2010	POR @ PHX	L	PHO POR	false	2009-10	3
1610612757	0040900164	APR 24, 2010	POR vs. PHX	W	PHO POR	false	2009-10	3
1610612757	0040900163	APR 22, 2010	POR vs. PHX	L	PHO POR	false	2009-10	3
1610612757	0040900162	APR 20, 2010	POR @ PHX	L	PHO POR	false	2009-10	3
1610612757	0040900161	APR 18, 2010	POR @ PHX	W	PHO POR	false	2009-10	3
1610612759	0040900224	MAY 09, 2010	SAS vs. PHX	L	PHO SAS	false	2009-10	2
1610612759	0040900223	MAY 07, 2010	SAS vs. PHX	L	PHO SAS	false	2009-10	2
1610612759	0040900222	MAY 05, 2010	SAS @ PHX	L	PHO SAS	false	2009-10	2
1610612759	0040900221	MAY 03, 2010	SAS @ PHX	L	PHO SAS	false	2009-10	2
1610612759	0040900156	APR 29, 2010	SAS vs. DAL	W	DAL SAS	false	2009-10	3
1610612759	0040900155	APR 27, 2010	SAS @ DAL	L	DAL SAS	false	2009-10	3
1610612759	0040900154	APR 25, 2010	SAS vs. DAL	W	DAL SAS	false	2009-10	3
1610612759	0040900153	APR 23, 2010	SAS vs. DAL	W	DAL SAS	false	2009-10	3
1610612759	0040900152	APR 21, 2010	SAS @ DAL	W	DAL SAS	false	2009-10	3
1610612759	0040900151	APR 18, 2010	SAS @ DAL	L	DAL SAS	false	2009-10	3
1610612760	0040900146	APR 30, 2010	OKC vs. LAL	L	LAL OKC	false	2009-10	3
1610612760	0040900145	APR 27, 2010	OKC @ LAL	L	LAL OKC	false	2009-10	3
1610612760	0040900144	APR 24, 2010	OKC vs. LAL	W	LAL OKC	false	2009-10	3
1610612760	0040900143	APR 22, 2010	OKC vs. LAL	W	LAL OKC	false	2009-10	3
1610612760	0040900142	APR 20, 2010	OKC @ LAL	L	LAL OKC	false	2009-10	3
1610612760	0040900141	APR 18, 2010	OKC @ LAL	L	LAL OKC	false	2009-10	3
1610612762	0040900234	MAY 10, 2010	UTA vs. LAL	L	LAL UTA	false	2009-10	2
1610612762	0040900233	MAY 08, 2010	UTA vs. LAL	L	LAL UTA	false	2009-10	2
1610612762	0040900232	MAY 04, 2010	UTA @ LAL	L	LAL UTA	false	2009-10	2
1610612762	0040900231	MAY 02, 2010	UTA @ LAL	L	LAL UTA	false	2009-10	2
1610612762	0040900176	APR 30, 2010	UTA vs. DEN	W	DEN UTA	false	2009-10	3
1610612762	0040900175	APR 28, 2010	UTA @ DEN	L	DEN UTA	false	2009-10	3
1610612762	0040900174	APR 25, 2010	UTA vs. DEN	W	DEN UTA	false	2009-10	3
1610612762	0040900173	APR 23, 2010	UTA vs. DEN	W	DEN UTA	false	2009-10	3
1610612762	0040900172	APR 19, 2010	UTA @ DEN	W	DEN UTA	false	2009-10	3
1610612762	0040900171	APR 17, 2010	UTA @ DEN	L	DEN UTA	false	2009-10	3
1610612766	0040900114	APR 26, 2010	CHA vs. ORL	L	CHA ORL	false	2009-10	3
1610612766	0040900113	APR 24, 2010	CHA vs. ORL	L	CHA ORL	false	2009-10	3
1610612766	0040900112	APR 21, 2010	CHA @ ORL	L	CHA ORL	false	2009-10	3
1610612766	0040900111	APR 18, 2010	CHA @ ORL	L	CHA ORL	false	2009-10	3
1610612737	0041000206	MAY 12, 2011	ATL vs. CHI	L	ATL CHI	false	2010-11	2
1610612737	0041000205	MAY 10, 2011	ATL @ CHI	L	ATL CHI	false	2010-11	2
1610612737	0041000204	MAY 08, 2011	ATL vs. CHI	W	ATL CHI	false	2010-11	2
1610612737	0041000203	MAY 06, 2011	ATL vs. CHI	L	ATL CHI	false	2010-11	2
1610612737	0041000202	MAY 04, 2011	ATL @ CHI	L	ATL CHI	false	2010-11	2
1610612737	0041000201	MAY 02, 2011	ATL @ CHI	W	ATL CHI	false	2010-11	2
1610612737	0041000136	APR 28, 2011	ATL vs. ORL	W	ATL ORL	false	2010-11	3
1610612737	0041000135	APR 26, 2011	ATL @ ORL	L	ATL ORL	false	2010-11	3
1610612737	0041000134	APR 24, 2011	ATL vs. ORL	W	ATL ORL	false	2010-11	3
1610612737	0041000133	APR 22, 2011	ATL vs. ORL	W	ATL ORL	false	2010-11	3
1610612737	0041000132	APR 19, 2011	ATL @ ORL	L	ATL ORL	false	2010-11	3
1610612737	0041000131	APR 16, 2011	ATL @ ORL	W	ATL ORL	false	2010-11	3
1610612738	0041000215	MAY 11, 2011	BOS @ MIA	L	BOS MIA	false	2010-11	2
1610612738	0041000214	MAY 09, 2011	BOS vs. MIA	L	BOS MIA	false	2010-11	2
1610612738	0041000213	MAY 07, 2011	BOS vs. MIA	W	BOS MIA	false	2010-11	2
1610612738	0041000212	MAY 03, 2011	BOS @ MIA	L	BOS MIA	false	2010-11	2
1610612738	0041000211	MAY 01, 2011	BOS @ MIA	L	BOS MIA	false	2010-11	2
1610612738	0041000124	APR 24, 2011	BOS @ NYK	W	BOS NYK	false	2010-11	3
1610612738	0041000123	APR 22, 2011	BOS @ NYK	W	BOS NYK	false	2010-11	3
1610612738	0041000122	APR 19, 2011	BOS vs. NYK	W	BOS NYK	false	2010-11	3
1610612738	0041000121	APR 17, 2011	BOS vs. NYK	W	BOS NYK	false	2010-11	3
1610612740	0041000156	APR 28, 2011	NOH vs. LAL	L	LAL NOH	false	2010-11	3
1610612740	0041000155	APR 26, 2011	NOH @ LAL	L	LAL NOH	false	2010-11	3
1610612740	0041000154	APR 24, 2011	NOH vs. LAL	W	LAL NOH	false	2010-11	3
1610612740	0041000153	APR 22, 2011	NOH vs. LAL	L	LAL NOH	false	2010-11	3
1610612740	0041000152	APR 20, 2011	NOH @ LAL	L	LAL NOH	false	2010-11	3
1610612740	0041000151	APR 17, 2011	NOH @ LAL	W	LAL NOH	false	2010-11	3
1610612741	0041000305	MAY 26, 2011	CHI vs. MIA	L	CHI MIA	false	2010-11	1
1610612741	0041000304	MAY 24, 2011	CHI @ MIA	L	CHI MIA	false	2010-11	1
1610612741	0041000303	MAY 22, 2011	CHI @ MIA	L	CHI MIA	false	2010-11	1
1610612741	0041000302	MAY 18, 2011	CHI vs. MIA	L	CHI MIA	false	2010-11	1
1610612741	0041000301	MAY 15, 2011	CHI vs. MIA	W	CHI MIA	false	2010-11	1
1610612741	0041000206	MAY 12, 2011	CHI @ ATL	W	ATL CHI	false	2010-11	2
1610612741	0041000205	MAY 10, 2011	CHI vs. ATL	W	ATL CHI	false	2010-11	2
1610612741	0041000204	MAY 08, 2011	CHI @ ATL	L	ATL CHI	false	2010-11	2
1610612741	0041000203	MAY 06, 2011	CHI @ ATL	W	ATL CHI	false	2010-11	2
1610612741	0041000202	MAY 04, 2011	CHI vs. ATL	W	ATL CHI	false	2010-11	2
1610612741	0041000201	MAY 02, 2011	CHI vs. ATL	L	ATL CHI	false	2010-11	2
1610612741	0041000105	APR 26, 2011	CHI vs. IND	W	CHI IND	false	2010-11	3
1610612741	0041000104	APR 23, 2011	CHI @ IND	L	CHI IND	false	2010-11	3
1610612741	0041000103	APR 21, 2011	CHI @ IND	W	CHI IND	false	2010-11	3
1610612741	0041000102	APR 18, 2011	CHI vs. IND	W	CHI IND	false	2010-11	3
1610612741	0041000101	APR 16, 2011	CHI vs. IND	W	CHI IND	false	2010-11	3
1610612742	0041000406	JUN 12, 2011	DAL @ MIA	W	DAL MIA	true	2010-11	0
1610612742	0041000405	JUN 09, 2011	DAL vs. MIA	W	DAL MIA	true	2010-11	0
1610612742	0041000404	JUN 07, 2011	DAL vs. MIA	W	DAL MIA	true	2010-11	0
1610612742	0041000403	JUN 05, 2011	DAL vs. MIA	L	DAL MIA	true	2010-11	0
1610612742	0041000402	JUN 02, 2011	DAL @ MIA	W	DAL MIA	true	2010-11	0
1610612742	0041000401	MAY 31, 2011	DAL @ MIA	L	DAL MIA	true	2010-11	0
1610612742	0041000315	MAY 25, 2011	DAL vs. OKC	W	DAL OKC	true	2010-11	1
1610612742	0041000314	MAY 23, 2011	DAL @ OKC	W	DAL OKC	true	2010-11	1
1610612742	0041000313	MAY 21, 2011	DAL @ OKC	W	DAL OKC	true	2010-11	1
1610612742	0041000312	MAY 19, 2011	DAL vs. OKC	L	DAL OKC	true	2010-11	1
1610612742	0041000311	MAY 17, 2011	DAL vs. OKC	W	DAL OKC	true	2010-11	1
1610612742	0041000234	MAY 08, 2011	DAL vs. LAL	W	DAL LAL	true	2010-11	2
1610612742	0041000233	MAY 06, 2011	DAL vs. LAL	W	DAL LAL	true	2010-11	2
1610612742	0041000232	MAY 04, 2011	DAL @ LAL	W	DAL LAL	true	2010-11	2
1610612742	0041000231	MAY 02, 2011	DAL @ LAL	W	DAL LAL	true	2010-11	2
1610612742	0041000166	APR 28, 2011	DAL @ POR	W	DAL POR	true	2010-11	3
1610612742	0041000165	APR 25, 2011	DAL vs. POR	W	DAL POR	true	2010-11	3
1610612742	0041000164	APR 23, 2011	DAL @ POR	L	DAL POR	true	2010-11	3
1610612742	0041000163	APR 21, 2011	DAL @ POR	L	DAL POR	true	2010-11	3
1610612742	0041000162	APR 19, 2011	DAL vs. POR	W	DAL POR	true	2010-11	3
1610612742	0041000161	APR 16, 2011	DAL vs. POR	W	DAL POR	true	2010-11	3
1610612743	0041000175	APR 27, 2011	DEN @ OKC	L	DEN OKC	false	2010-11	3
1610612743	0041000174	APR 25, 2011	DEN vs. OKC	W	DEN OKC	false	2010-11	3
1610612743	0041000173	APR 23, 2011	DEN vs. OKC	L	DEN OKC	false	2010-11	3
1610612743	0041000172	APR 20, 2011	DEN @ OKC	L	DEN OKC	false	2010-11	3
1610612743	0041000171	APR 17, 2011	DEN @ OKC	L	DEN OKC	false	2010-11	3
1610612747	0041000234	MAY 08, 2011	LAL @ DAL	L	DAL LAL	false	2010-11	2
1610612747	0041000233	MAY 06, 2011	LAL @ DAL	L	DAL LAL	false	2010-11	2
1610612747	0041000232	MAY 04, 2011	LAL vs. DAL	L	DAL LAL	false	2010-11	2
1610612747	0041000231	MAY 02, 2011	LAL vs. DAL	L	DAL LAL	false	2010-11	2
1610612747	0041000156	APR 28, 2011	LAL @ NOH	W	LAL NOH	false	2010-11	3
1610612747	0041000155	APR 26, 2011	LAL vs. NOH	W	LAL NOH	false	2010-11	3
1610612747	0041000154	APR 24, 2011	LAL @ NOH	L	LAL NOH	false	2010-11	3
1610612747	0041000153	APR 22, 2011	LAL @ NOH	W	LAL NOH	false	2010-11	3
1610612747	0041000152	APR 20, 2011	LAL vs. NOH	W	LAL NOH	false	2010-11	3
1610612747	0041000151	APR 17, 2011	LAL vs. NOH	L	LAL NOH	false	2010-11	3
1610612748	0041000406	JUN 12, 2011	MIA vs. DAL	L	DAL MIA	true	2010-11	0
1610612748	0041000405	JUN 09, 2011	MIA @ DAL	L	DAL MIA	true	2010-11	0
1610612748	0041000404	JUN 07, 2011	MIA @ DAL	L	DAL MIA	true	2010-11	0
1610612748	0041000403	JUN 05, 2011	MIA @ DAL	W	DAL MIA	true	2010-11	0
1610612748	0041000402	JUN 02, 2011	MIA vs. DAL	L	DAL MIA	true	2010-11	0
1610612748	0041000401	MAY 31, 2011	MIA vs. DAL	W	DAL MIA	true	2010-11	0
1610612748	0041000305	MAY 26, 2011	MIA @ CHI	W	CHI MIA	true	2010-11	1
1610612748	0041000304	MAY 24, 2011	MIA vs. CHI	W	CHI MIA	true	2010-11	1
1610612748	0041000303	MAY 22, 2011	MIA vs. CHI	W	CHI MIA	true	2010-11	1
1610612748	0041000302	MAY 18, 2011	MIA @ CHI	W	CHI MIA	true	2010-11	1
1610612748	0041000301	MAY 15, 2011	MIA @ CHI	L	CHI MIA	true	2010-11	1
1610612748	0041000215	MAY 11, 2011	MIA vs. BOS	W	BOS MIA	true	2010-11	2
1610612748	0041000214	MAY 09, 2011	MIA @ BOS	W	BOS MIA	true	2010-11	2
1610612748	0041000213	MAY 07, 2011	MIA @ BOS	L	BOS MIA	true	2010-11	2
1610612748	0041000212	MAY 03, 2011	MIA vs. BOS	W	BOS MIA	true	2010-11	2
1610612748	0041000211	MAY 01, 2011	MIA vs. BOS	W	BOS MIA	true	2010-11	2
1610612748	0041000115	APR 27, 2011	MIA vs. PHI	W	MIA PHI	true	2010-11	3
1610612748	0041000114	APR 24, 2011	MIA @ PHI	L	MIA PHI	true	2010-11	3
1610612748	0041000113	APR 21, 2011	MIA @ PHI	W	MIA PHI	true	2010-11	3
1610612748	0041000112	APR 18, 2011	MIA vs. PHI	W	MIA PHI	true	2010-11	3
1610612748	0041000111	APR 16, 2011	MIA vs. PHI	W	MIA PHI	true	2010-11	3
1610612752	0041000124	APR 24, 2011	NYK vs. BOS	L	BOS NYK	false	2010-11	3
1610612752	0041000123	APR 22, 2011	NYK vs. BOS	L	BOS NYK	false	2010-11	3
1610612752	0041000122	APR 19, 2011	NYK @ BOS	L	BOS NYK	false	2010-11	3
1610612752	0041000121	APR 17, 2011	NYK @ BOS	L	BOS NYK	false	2010-11	3
1610612753	0041000136	APR 28, 2011	ORL @ ATL	L	ATL ORL	false	2010-11	3
1610612753	0041000135	APR 26, 2011	ORL vs. ATL	W	ATL ORL	false	2010-11	3
1610612753	0041000134	APR 24, 2011	ORL @ ATL	L	ATL ORL	false	2010-11	3
1610612753	0041000133	APR 22, 2011	ORL @ ATL	L	ATL ORL	false	2010-11	3
1610612753	0041000132	APR 19, 2011	ORL vs. ATL	W	ATL ORL	false	2010-11	3
1610612753	0041000131	APR 16, 2011	ORL vs. ATL	L	ATL ORL	false	2010-11	3
1610612754	0041000105	APR 26, 2011	IND @ CHI	L	CHI IND	false	2010-11	3
1610612754	0041000104	APR 23, 2011	IND vs. CHI	W	CHI IND	false	2010-11	3
1610612754	0041000103	APR 21, 2011	IND vs. CHI	L	CHI IND	false	2010-11	3
1610612754	0041000102	APR 18, 2011	IND @ CHI	L	CHI IND	false	2010-11	3
1610612754	0041000101	APR 16, 2011	IND @ CHI	L	CHI IND	false	2010-11	3
1610612755	0041000115	APR 27, 2011	PHI @ MIA	L	MIA PHI	false	2010-11	3
1610612755	0041000114	APR 24, 2011	PHI vs. MIA	W	MIA PHI	false	2010-11	3
1610612755	0041000113	APR 21, 2011	PHI vs. MIA	L	MIA PHI	false	2010-11	3
1610612755	0041000112	APR 18, 2011	PHI @ MIA	L	MIA PHI	false	2010-11	3
1610612755	0041000111	APR 16, 2011	PHI @ MIA	L	MIA PHI	false	2010-11	3
1610612757	0041000166	APR 28, 2011	POR vs. DAL	L	DAL POR	false	2010-11	3
1610612757	0041000165	APR 25, 2011	POR @ DAL	L	DAL POR	false	2010-11	3
1610612757	0041000164	APR 23, 2011	POR vs. DAL	W	DAL POR	false	2010-11	3
1610612757	0041000163	APR 21, 2011	POR vs. DAL	W	DAL POR	false	2010-11	3
1610612757	0041000162	APR 19, 2011	POR @ DAL	L	DAL POR	false	2010-11	3
1610612757	0041000161	APR 16, 2011	POR @ DAL	L	DAL POR	false	2010-11	3
1610612759	0041000146	APR 29, 2011	SAS @ MEM	L	MEM SAS	false	2010-11	3
1610612759	0041000145	APR 27, 2011	SAS vs. MEM	W	MEM SAS	false	2010-11	3
1610612759	0041000144	APR 25, 2011	SAS @ MEM	L	MEM SAS	false	2010-11	3
1610612759	0041000143	APR 23, 2011	SAS @ MEM	L	MEM SAS	false	2010-11	3
1610612759	0041000142	APR 20, 2011	SAS vs. MEM	W	MEM SAS	false	2010-11	3
1610612759	0041000141	APR 17, 2011	SAS vs. MEM	L	MEM SAS	false	2010-11	3
1610612760	0041000315	MAY 25, 2011	OKC @ DAL	L	DAL OKC	false	2010-11	1
1610612760	0041000314	MAY 23, 2011	OKC vs. DAL	L	DAL OKC	false	2010-11	1
1610612760	0041000313	MAY 21, 2011	OKC vs. DAL	L	DAL OKC	false	2010-11	1
1610612760	0041000312	MAY 19, 2011	OKC @ DAL	W	DAL OKC	false	2010-11	1
1610612760	0041000311	MAY 17, 2011	OKC @ DAL	L	DAL OKC	false	2010-11	1
1610612760	0041000227	MAY 15, 2011	OKC vs. MEM	W	MEM OKC	false	2010-11	2
1610612760	0041000226	MAY 13, 2011	OKC @ MEM	L	MEM OKC	false	2010-11	2
1610612760	0041000225	MAY 11, 2011	OKC vs. MEM	W	MEM OKC	false	2010-11	2
1610612760	0041000224	MAY 09, 2011	OKC @ MEM	W	MEM OKC	false	2010-11	2
1610612760	0041000223	MAY 07, 2011	OKC @ MEM	L	MEM OKC	false	2010-11	2
1610612760	0041000222	MAY 03, 2011	OKC vs. MEM	W	MEM OKC	false	2010-11	2
1610612760	0041000221	MAY 01, 2011	OKC vs. MEM	L	MEM OKC	false	2010-11	2
1610612760	0041000175	APR 27, 2011	OKC vs. DEN	W	DEN OKC	false	2010-11	3
1610612760	0041000174	APR 25, 2011	OKC @ DEN	L	DEN OKC	false	2010-11	3
1610612760	0041000173	APR 23, 2011	OKC @ DEN	W	DEN OKC	false	2010-11	3
1610612760	0041000172	APR 20, 2011	OKC vs. DEN	W	DEN OKC	false	2010-11	3
1610612760	0041000171	APR 17, 2011	OKC vs. DEN	W	DEN OKC	false	2010-11	3
1610612763	0041000227	MAY 15, 2011	MEM @ OKC	L	MEM OKC	false	2010-11	2
1610612763	0041000226	MAY 13, 2011	MEM vs. OKC	W	MEM OKC	false	2010-11	2
1610612763	0041000225	MAY 11, 2011	MEM @ OKC	L	MEM OKC	false	2010-11	2
1610612763	0041000224	MAY 09, 2011	MEM vs. OKC	L	MEM OKC	false	2010-11	2
1610612763	0041000223	MAY 07, 2011	MEM vs. OKC	W	MEM OKC	false	2010-11	2
1610612763	0041000222	MAY 03, 2011	MEM @ OKC	L	MEM OKC	false	2010-11	2
1610612763	0041000221	MAY 01, 2011	MEM @ OKC	W	MEM OKC	false	2010-11	2
1610612763	0041000146	APR 29, 2011	MEM vs. SAS	W	MEM SAS	false	2010-11	3
1610612763	0041000145	APR 27, 2011	MEM @ SAS	L	MEM SAS	false	2010-11	3
1610612763	0041000144	APR 25, 2011	MEM vs. SAS	W	MEM SAS	false	2010-11	3
1610612763	0041000143	APR 23, 2011	MEM vs. SAS	W	MEM SAS	false	2010-11	3
1610612763	0041000142	APR 20, 2011	MEM @ SAS	L	MEM SAS	false	2010-11	3
1610612763	0041000141	APR 17, 2011	MEM @ SAS	W	MEM SAS	false	2010-11	3
1610612737	0041100136	MAY 10, 2012	ATL @ BOS	L	ATL BOS	false	2011-12	3
1610612737	0041100135	MAY 08, 2012	ATL vs. BOS	W	ATL BOS	false	2011-12	3
1610612737	0041100134	MAY 06, 2012	ATL @ BOS	L	ATL BOS	false	2011-12	3
1610612737	0041100133	MAY 04, 2012	ATL @ BOS	L	ATL BOS	false	2011-12	3
1610612737	0041100132	MAY 01, 2012	ATL vs. BOS	L	ATL BOS	false	2011-12	3
1610612737	0041100131	APR 29, 2012	ATL vs. BOS	W	ATL BOS	false	2011-12	3
1610612738	0041100307	JUN 09, 2012	BOS @ MIA	L	BOS MIA	false	2011-12	1
1610612738	0041100306	JUN 07, 2012	BOS vs. MIA	L	BOS MIA	false	2011-12	1
1610612738	0041100305	JUN 05, 2012	BOS @ MIA	W	BOS MIA	false	2011-12	1
1610612738	0041100304	JUN 03, 2012	BOS vs. MIA	W	BOS MIA	false	2011-12	1
1610612738	0041100303	JUN 01, 2012	BOS vs. MIA	W	BOS MIA	false	2011-12	1
1610612738	0041100302	MAY 30, 2012	BOS @ MIA	L	BOS MIA	false	2011-12	1
1610612738	0041100301	MAY 28, 2012	BOS @ MIA	L	BOS MIA	false	2011-12	1
1610612738	0041100217	MAY 26, 2012	BOS vs. PHI	W	BOS PHI	false	2011-12	2
1610612738	0041100216	MAY 23, 2012	BOS @ PHI	L	BOS PHI	false	2011-12	2
1610612738	0041100215	MAY 21, 2012	BOS vs. PHI	W	BOS PHI	false	2011-12	2
1610612738	0041100214	MAY 18, 2012	BOS @ PHI	L	BOS PHI	false	2011-12	2
1610612738	0041100213	MAY 16, 2012	BOS @ PHI	W	BOS PHI	false	2011-12	2
