id,season,age,ps
reekijo01,1993,28,4.7
reekijo01,1993,28,1.2
reekijo01,1994,29,3.5
reekijo01,1995,30,4.9
reekijo01,1996,31,4.1
reekijo01,1997,32,4.8
reekijo01,1998,33,3.9
reekijo01,1999,34,3.4
reekijo01,2000,35,4.0
reekijo01,2001,36,1.3
reekijo01,2001,36,0.7
reekijo01,2001,36,0.6
reesedy01,2009,25,1.2
reesedy01,2010,26,0.0
reesedy01,2011,27,1.5
reesedy01,2012,28,0.0
reesedy01,2014,30,-0.1
reganbi01,1929,21,0.4
reganbi01,1930,22,3.7
reganbi01,1932,24,1.0
reganla01,1956,26,2.8
reganla01,1957,27,3.0
reganla01,1958,28,2.2
reganla01,1958,28,0.3
reganla01,1958,28,1.8
reganla01,1959,29,0.9
reganla01,1960,30,0.1
regehri01,2005,23,0.5
regehri01,2006,24,0.3
regehro01,1999,19,2.6
regehro01,2000,20,1.9
regehro01,2001,21,1.0
regehro01,2002,22,2.7
regehro01,2003,23,6.2
regehro01,2005,25,6.3
regehro01,2006,26,5.4
regehro01,2007,27,5.0
regehro01,2008,28,2.9
regehro01,2009,29,4.4
regehro01,2010,30,3.6
regehro01,2011,31,1.1
regehro01,2012,32,0.7
regehro01,2012,32,0.2
regehro01,2012,32,0.5
regehro01,2013,33,4.4
regehro01,2014,34,4.0
regieda01,1977,21,0.2
regieda01,1982,26,0.2
regieda01,1983,27,0.3
regiest01,2005,21,-0.1
regiest01,2006,22,0.0
regiest01,2007,23,-0.1
regiest01,2008,24,0.6
reginpe01,2008,22,0.1
reginpe01,2009,23,3.3
reginpe01,2010,24,1.0
reginpe01,2011,25,0.5
reginpe01,2012,26,-0.3
reginpe01,2013,27,0.2
reginpe01,2013,27,-0.3
reginpe01,2013,27,0.5
reginpe01,2014,28,0.1
regnebr01,2015,26,-0.1
reibedu01,1953,23,5.7
reibedu01,1954,24,8.5
reibedu01,1955,25,6.4
reibedu01,1956,26,3.2
reibedu01,1957,27,1.0
reibedu01,1957,27,0.3
reibedu01,1957,27,0.7
reibedu01,1958,28,-0.2
reichcr01,1996,22,-0.2
reichje01,2003,24,-0.1
reichje01,2006,27,-0.7
reichje01,2007,28,-0.4
reichro01,1990,19,3.3
reichro01,1991,20,3.6
reichro01,1992,21,8.1
reichro01,1993,22,9.5
reichro01,1994,23,3.4
reichro01,1996,25,6.2
reichro01,1996,25,4.0
reichro01,1996,25,2.3
reichro01,1997,26,7.2
reichro01,1998,27,7.0
reichro01,1998,27,5.3
reichro01,1998,27,1.7
reichro01,2001,30,5.7
reichro01,2002,31,3.9
reichro01,2003,32,2.7
reidbr01,2002,21,0.8
reidbr01,2003,22,0.1
reidbr01,2006,25,-0.1
reidda01,1952,19,-0.1
reidda01,1954,21,0.0
reidda01,1955,22,-0.1
reidda02,1983,19,0.0
reidda02,1984,20,2.0
reidda02,1985,21,1.2
reidda02,1986,22,0.3
reidda02,1987,23,-0.1
reidda02,1988,24,1.2
reidda02,1989,25,0.5
reidda02,1990,26,1.5
reidda02,1991,27,0.7
reidda02,1992,28,2.9
reidda02,1993,29,0.8
reidda02,1994,30,0.8
reidda02,1995,31,4.6
reidda02,1996,32,3.5
reidda02,1997,33,0.3
reidda02,1998,34,1.2
reidda02,1999,35,1.8
reidda02,2000,36,-0.1
reidda03,2005,22,0.0
reidda03,2006,23,-0.5
reidgo01,1936,24,0.0
reidre01,1924,25,-1.3
reidre01,1925,26,-0.7
reidto01,1967,21,2.5
reidto01,1968,22,0.8
reidto01,1968,22,0.5
reidto01,1968,22,0.4
reidto01,1969,23,2.0
reidto01,1970,24,4.9
reidto01,1971,25,7.1
reidto01,1972,26,4.1
reidto01,1973,27,3.8
reidto01,1974,28,0.7
reidto01,1975,29,2.7
reidto01,1976,30,2.0
reidto01,1977,31,0.3
reierda01,1988,24,0.1
reigled01,1950,26,0.8
reillmi01,2015,22,0.9
reillmi01,2016,23,0.2
reinhgr01,2014,21,0.3
reinhgr01,2015,22,0.2
reinhma01,2012,20,0.1
reinhma01,2013,21,0.1
reinhma01,2014,22,-0.2
reinhpa01,1979,20,7.5
reinhpa01,1980,21,8.8
reinhpa01,1981,22,6.8
reinhpa01,1982,23,8.9
reinhpa01,1983,24,2.1
reinhpa01,1984,25,7.9
reinhpa01,1985,26,3.7
reinhpa01,1986,27,8.3
reinhpa01,1987,28,0.4
reinhpa01,1988,29,7.3
reinhpa01,1989,30,7.9
reinhsa01,2014,19,-0.1
reinhsa01,2015,20,5.2
reinhsa01,2016,21,3.2
reiniol01,1926,25,-0.6
reinpst01,1999,23,0.0
reinpst01,2000,24,3.6
reinpst01,2000,24,3.2
reinpst01,2000,24,0.4
reinpst01,2001,25,6.0
reinpst01,2002,26,4.5
reinpst01,2003,27,3.0
reinpst01,2005,29,5.6
reinpst01,2005,29,3.1
reinpst01,2005,29,2.5
reinpst01,2006,30,2.8
reinpst01,2007,31,4.5
reinpst01,2008,32,3.8
reinpst01,2009,33,3.5
reinpst01,2010,34,0.9
reirdto01,1998,27,0.9
reirdto01,1999,28,5.7
reirdto01,2000,29,1.4
reirdto01,2001,30,0.2
reirdto01,2003,32,0.0
reisele01,1920,28,0.4
reisele01,1921,29,3.7
reisele01,1922,30,1.6
reisele01,1923,31,0.1
reisele01,1926,34,5.8
reisele01,1927,35,2.7
reisele01,1928,36,6.1
reisele01,1929,37,1.1
reisele01,1929,37,0.5
reisele01,1929,37,0.6
reisele02,1945,23,0.2
reisele02,1946,24,2.5
reisele02,1946,24,-0.1
reisele02,1946,24,2.6
reisele02,1947,25,4.8
reisele02,1948,26,4.5
reisele02,1949,27,6.3
reisele02,1950,28,7.2
reisele02,1951,29,5.0
reisele02,1952,30,3.5
reisele02,1953,31,3.2
reitzer01,2005,23,0.0
reitzer01,2006,24,0.1
reitzer01,2008,26,0.6
reitzer01,2008,26,0.7
reitzer01,2008,26,-0.1
renauma01,1979,20,0.3
renauma01,1980,21,0.3
renauma01,1981,22,2.3
renauma01,1982,23,2.5
renauma01,1983,24,0.8
renbemi01,1993,21,7.8
renbemi01,1994,22,7.1
renbemi01,1995,23,4.6
renbemi01,1996,24,6.6
renbemi01,1997,25,2.8
renbemi01,1998,26,4.0
renbemi01,1998,26,1.1
renbemi01,1998,26,2.9
renbemi01,1999,27,3.2
renbemi01,1999,27,2.7
renbemi01,1999,27,0.5
renbemi01,2001,29,5.6
renbemi01,2002,30,3.8
renbemi01,2003,31,2.6
rendubo01,2014,22,0.2
rendubo01,2015,23,-0.1
repikmi01,2008,20,0.4
repikmi01,2009,21,0.6
repikmi01,2010,22,0.2
repikmi01,2011,23,0.4
reynobo01,1989,22,-0.1
rheaujo01,2012,26,-0.1
rheaupa01,1996,23,0.2
rheaupa01,1997,24,1.0
rheaupa01,1998,25,2.8
rheaupa01,1999,26,0.1
rheaupa01,2000,27,0.2
rheaupa01,2001,28,2.2
rheaupa01,2001,28,-0.1
rheaupa01,2001,28,2.3
rheaupa01,2002,29,1.0
rheaupa01,2002,29,0.3
rheaupa01,2002,29,0.7
rheaupa01,2003,30,-0.4
rheaupa01,2003,30,-0.5
rheaupa01,2003,30,0.1
rheaupa01,2005,32,-0.4
rheaupa01,2005,32,-0.4
rheaupa01,2005,32,0.0
ribblpa01,1975,21,0.1
ribblpa01,1976,22,1.1
ribblpa01,1977,23,4.2
ribblpa01,1978,24,5.4
ribblpa01,1978,24,4.2
ribblpa01,1978,24,1.2
ribblpa01,1979,25,2.1
ribblpa01,1979,25,0.9
ribblpa01,1979,25,-0.1
ribblpa01,1979,25,1.3
ribblpa01,1980,26,3.0
ribblpa01,1981,27,0.7
ribblpa01,1981,27,0.5
ribblpa01,1981,27,0.2
ribblpa01,1982,28,0.2
ribeimi01,1999,19,-0.2
ribeimi01,2000,20,0.0
ribeimi01,2001,21,1.4
ribeimi01,2002,22,1.2
ribeimi01,2003,23,7.9
ribeimi01,2005,25,4.1
ribeimi01,2006,26,6.3
ribeimi01,2007,27,10.5
ribeimi01,2008,28,7.1
ribeimi01,2009,29,5.2
ribeimi01,2010,30,7.0
ribeimi01,2011,31,6.5
ribeimi01,2012,32,5.1
ribeimi01,2013,33,4.0
ribeimi01,2014,34,6.5
ribeimi01,2015,35,4.6
ribeimi01,2016,36,1.8
riccimi01,1990,19,3.0
riccimi01,1991,20,3.7
riccimi01,1992,21,6.0
riccimi01,1993,22,4.3
riccimi01,1994,23,3.3
riccimi01,1995,24,1.0
riccimi01,1996,25,2.5
riccimi01,1997,26,2.0
riccimi01,1997,26,0.3
riccimi01,1997,26,1.7
riccimi01,1998,27,3.6
riccimi01,1999,28,4.9
riccimi01,2000,29,4.5
riccimi01,2001,30,5.6
riccimi01,2002,31,2.2
riccimi01,2003,32,2.3
riccimi01,2005,34,0.0
riccimi01,2006,35,-0.1
ricest01,1990,19,0.0
ricest01,1991,20,-0.1
ricest01,1992,21,-0.1
ricest01,1993,22,2.2
ricest01,1994,23,2.0
ricest01,1995,24,1.2
ricest01,1996,25,3.2
ricest01,1997,26,-0.9
richabr01,2000,20,5.9
richabr01,2001,21,5.9
richabr01,2002,22,7.2
richabr01,2003,23,9.3
richabr01,2005,25,8.0
richabr01,2006,26,5.6
richabr01,2007,27,5.0
richabr01,2007,27,4.0
richabr01,2007,27,0.9
richabr01,2008,28,4.4
richabr01,2009,29,8.9
richabr01,2010,30,9.0
richabr01,2011,31,7.5
richabr01,2012,32,4.0
richabr01,2013,33,5.4
richabr01,2014,34,3.8
richabr01,2015,35,2.8
richabr02,2005,20,0.7
richabr02,2006,21,2.0
richabr02,2007,22,0.1
richabr02,2008,23,-0.2
richabr02,2009,24,2.3
richabr02,2010,25,1.1
richabr02,2011,26,0.2
richabr02,2012,27,0.6
richabr02,2013,28,2.3
richabr02,2014,29,2.1
richabr02,2015,30,2.9
richabr02,2016,31,1.1
richada01,1963,23,-0.6
richada01,1964,24,-0.2
richada01,1965,25,-0.1
richada01,1967,27,0.0
richagl01,1975,20,0.2
richahe01,1955,19,4.9
richahe01,1956,20,5.7
richahe01,1957,21,8.6
richahe01,1958,22,5.1
richahe01,1959,23,7.6
richahe01,1960,24,6.5
richahe01,1961,25,5.1
richahe01,1962,26,7.0
richahe01,1963,27,4.9
richahe01,1964,28,5.6
richahe01,1965,29,5.7
richahe01,1966,30,5.0
richahe01,1967,31,1.9
richahe01,1968,32,4.8
richahe01,1969,33,5.5
richahe01,1970,34,3.6
richahe01,1971,35,3.0
richahe01,1972,36,2.8
richahe01,1973,37,4.3
richahe01,1974,38,1.0
richaja01,1972,20,1.0
richaja01,1973,21,3.6
richaja01,1974,22,1.5
richaja01,1975,23,1.5
richaja01,1976,24,-0.4
richaja01,1978,26,1.3
richaja01,1979,27,0.8
richaja01,1980,28,8.5
richaja01,1981,29,1.8
richaja01,1982,30,1.1
richaje01,1987,21,0.3
richaje01,1989,23,0.0
richake01,1974,23,0.8
richake01,1977,26,0.6
richake01,1978,27,-0.3
richalu01,1987,18,1.3
richalu01,1988,19,1.2
richalu01,1989,20,2.3
richalu01,1990,21,1.4
richalu01,1991,22,2.6
richalu01,1992,23,2.6
richalu01,1993,24,1.8
richalu01,1994,25,2.0
richalu01,1995,26,1.8
richalu01,1996,27,4.0
richalu01,1997,28,3.7
richalu01,1998,29,1.8
richalu01,1999,30,3.8
richalu01,2000,31,4.3
richalu01,2001,32,3.6
richalu01,2002,33,2.6
richalu01,2003,34,1.9
richalu01,2005,36,0.8
richalu01,2005,36,0.1
richalu01,2005,36,0.6
richalu01,2006,37,0.7
richalu01,2007,38,1.5
richalu01,2008,39,-0.2
richama01,1942,21,0.6
richama01,1943,22,4.9
richama01,1944,23,9.2
richama01,1945,24,5.7
richama01,1946,25,9.7
richama01,1947,26,6.7
richama01,1948,27,4.8
richama01,1949,28,9.4
richama01,1950,29,9.5
richama01,1951,30,6.2
richama01,1952,31,8.3
richama01,1953,32,10.1
richama01,1954,33,10.3
richama01,1955,34,10.2
richama01,1956,35,8.1
richama01,1957,36,4.0
richama01,1958,37,4.1
richama01,1959,38,3.6
richami01,1987,21,-0.1
richami01,1989,23,0.1
richami02,2005,20,2.3
richami02,2006,21,2.0
richami02,2007,22,9.2
richami02,2008,23,9.4
richami02,2009,24,7.3
richami02,2010,25,7.2
richami02,2011,26,5.2
richami02,2012,27,3.3
richami02,2013,28,3.5
richami02,2014,29,0.8
richami02,2015,30,-0.1
richata01,2016,23,-0.1
richato01,1990,24,0.2
richato01,1991,25,0.1
richatr01,1994,24,0.1
richatr01,1995,25,0.0
richebo01,1972,21,-0.1
richest01,1992,26,0.7
richest01,1992,26,-0.1
richest01,1992,26,0.8
richest01,1993,27,0.1
richest01,1994,28,0.0
richest02,1984,18,0.0
richest02,1985,19,2.4
richest02,1986,20,3.3
richest02,1987,21,7.9
richest02,1988,22,4.6
richest02,1989,23,9.6
richest02,1990,24,5.5
richest02,1991,25,5.3
richest02,1992,26,6.3
richest02,1993,27,7.6
richest02,1994,28,4.8
richest02,1995,29,2.8
richest02,1996,30,4.5
richest02,1997,31,3.3
richest02,1997,31,1.1
richest02,1997,31,2.2
richest02,1998,32,2.7
richest02,1999,33,4.4
richest02,1999,33,1.5
richest02,1999,33,2.9
richest02,2001,35,2.6
richest02,2001,35,2.4
richest02,2001,35,0.2
richmda01,2005,21,-0.2
richmda01,2005,21,-0.1
richmda01,2005,21,-0.1
richmda01,2006,22,0.4
richmda01,2007,23,-0.4
richmst01,1983,24,1.7
richmst01,1984,25,0.5
richmst01,1985,26,1.0
richmst01,1985,26,0.9
richmst01,1985,26,0.2
richmst01,1986,27,0.9
richmst01,1988,29,0.3
richtba01,1995,25,0.3
richtba01,1996,26,2.8
richtba01,1998,28,4.7
richtba01,1999,29,0.3
richtba01,2000,30,0.0
richtda01,1981,21,0.1
richtda01,1982,22,0.2
richtda01,1983,23,1.0
richtda01,1984,24,2.8
richtda01,1985,25,2.2
richtda01,1985,25,0.3
richtda01,1985,25,1.9
richtda01,1986,26,3.9
richtda01,1987,27,1.8
richtda01,1988,28,1.7
richtda01,1989,29,0.0
ridlemi01,1985,22,4.0
ridlemi01,1986,23,5.2
ridlemi01,1986,23,2.6
ridlemi01,1986,23,2.6
ridlemi01,1987,24,4.9
ridlemi01,1988,25,7.9
ridlemi01,1989,26,5.8
ridlemi01,1990,27,5.9
ridlemi01,1991,28,5.5
ridlemi01,1992,29,6.0
ridlemi01,1993,30,6.4
ridlemi01,1994,31,3.3
ridlemi01,1995,32,1.2
ridlemi01,1996,33,4.5
riedeto01,2014,22,1.3
riedeto01,2015,23,2.5
riedeto01,2016,24,2.0
riellmo01,2013,19,3.0
riellmo01,2014,20,4.5
riellmo01,2015,21,5.6
riellmo01,2016,22,2.1
riesemi01,2000,21,0.0
rileybi01,1974,24,-0.1
rileybi01,1976,26,2.4
rileybi01,1977,27,1.4
rileybi01,1978,28,-0.4
rileybi01,1979,29,0.3
rileyja01,1932,22,0.0
rileyja01,1933,23,1.6
rileyja01,1934,24,0.5
rileyja01,1935,25,-0.2
rileyji01,1926,31,-0.1
rileyji01,1926,31,-0.2
rileyji01,1926,31,0.1
rinalza01,2011,21,0.2
rinalza01,2012,22,0.2
rinalza01,2013,23,-0.8
rinalza01,2014,24,-0.5
rinalza01,2015,25,-0.5
rioperi01,1947,26,-0.5
rioperi01,1948,27,1.6
rioperi01,1949,28,1.5
riouxge01,1979,20,-0.2
riouxpi01,1982,20,-0.2
riplevi01,1928,22,4.3
riplevi01,1929,23,1.4
riplevi01,1930,24,1.5
riplevi01,1931,25,2.2
riplevi01,1932,26,1.3
riplevi01,1932,26,0.6
riplevi01,1932,26,0.7
riplevi01,1933,27,1.8
riplevi01,1933,27,0.1
riplevi01,1933,27,1.6
riplevi01,1934,28,-0.3
riplevi01,1934,28,0.1
riplevi01,1934,28,-0.4
risebdo01,1974,21,3.5
risebdo01,1975,22,2.6
risebdo01,1976,23,4.9
risebdo01,1977,24,3.4
risebdo01,1978,25,1.9
risebdo01,1979,26,0.7
risebdo01,1980,27,2.3
risebdo01,1981,28,2.0
risebdo01,1982,29,4.2
risebdo01,1983,30,3.4
risebdo01,1984,31,1.1
risebdo01,1985,32,2.7
risebdo01,1986,33,-0.1
rissara01,2014,23,-0.3
risslga01,1978,22,1.0
risslga01,1979,23,0.1
risslga01,1980,24,-0.6
risslga01,1981,25,-0.5
risslga01,1982,26,-0.4
risslga01,1983,27,0.2
risslga01,1984,28,0.6
rissmpa01,2003,25,0.0
rissmpa01,2005,27,0.6
rissmpa01,2006,28,1.5
rissmpa01,2007,29,0.9
rissmpa01,2008,30,-0.1
rissmpa01,2010,32,-0.1
rissmpa01,2010,32,-0.1
rissmpa01,2010,32,0.0
ristora01,2013,19,0.5
ristora01,2014,20,2.6
ristora01,2015,21,6.7
ristora01,2016,22,4.7
ritaja01,2001,20,0.0
ritaja01,2002,21,0.6
ritaja01,2003,22,0.0
ritaja01,2005,24,0.5
ritaja01,2005,24,0.4
ritaja01,2005,24,0.2
ritchbo01,1976,21,0.4
ritchbo01,1976,21,0.0
ritchbo01,1976,21,0.4
ritchbo01,1977,22,0.2
ritchbr01,2014,21,0.8
ritchbr01,2015,22,-0.2
ritchbr01,2016,23,1.7
ritchby01,1998,21,0.0
ritchby01,1999,22,-0.5
ritchby01,2001,24,1.0
ritchby01,2001,24,-0.1
ritchby01,2001,24,1.0
ritchby01,2002,25,-0.3
ritchby01,2003,26,0.4
ritchby01,2005,28,0.3
ritchby01,2006,29,1.1
ritchby01,2007,30,-0.4
ritchda01,1917,26,2.8
ritchda01,1917,26,1.3
ritchda01,1917,26,1.5
ritchda01,1918,27,0.1
ritchda01,1919,28,0.2
ritchda01,1920,29,0.4
ritchda01,1924,33,0.5
ritchda01,1925,34,-0.1
ritchni01,2015,20,0.0
ritchni01,2016,21,1.9
ritolma01,2007,20,0.1
ritolma01,2009,22,-0.1
ritolma01,2010,23,0.6
ritolma01,2011,24,-0.2
ritsoal01,1944,22,0.0
rittial01,1943,19,0.0
rivarbo01,1967,28,1.4
rivergu01,1929,20,-0.5
rivergu01,1930,21,-0.2
rivergu01,1931,22,-0.6
riverja01,1995,20,0.1
riverja01,1996,21,1.0
riverja01,1997,22,2.6
riverja01,1998,23,1.9
riverja01,1999,24,3.0
riverja01,2000,25,1.7
riverja01,2001,26,1.7
riverja01,2001,26,-0.2
riverja01,2001,26,2.0
riverja01,2002,27,-0.1
riverja01,2003,28,2.2
riverja01,2005,30,1.2
riverja01,2005,30,0.2
riverja01,2005,30,1.0
riverja01,2006,31,0.3
riversh01,1992,22,0.2
riverwa01,1961,19,-0.1
riverwa01,1963,21,0.7
riverwa01,1964,22,0.7
riverwa01,1965,23,0.2
riverwa01,1966,24,0.2
riverwa01,1967,25,0.5
riverwa01,1968,26,-0.2
riverwa01,1972,30,
riverwa01,1973,31,
riverwa01,1974,32,
riverwa01,1975,33,
riverwa01,1976,34,
rivetcr01,1994,20,0.4
rivetcr01,1995,21,1.3
rivetcr01,1996,22,1.4
rivetcr01,1997,23,1.4
rivetcr01,1998,24,2.6
rivetcr01,1999,25,4.9
rivetcr01,2000,26,0.5
rivetcr01,2001,27,5.5
rivetcr01,2002,28,4.9
rivetcr01,2003,29,3.3
rivetcr01,2005,31,5.8
rivetcr01,2006,32,5.2
rivetcr01,2006,32,3.1
rivetcr01,2006,32,2.1
rivetcr01,2007,33,7.4
rivetcr01,2008,34,4.3
rivetcr01,2009,35,3.0
rivetcr01,2010,36,0.1
rivetcr01,2010,36,0.2
rivetcr01,2010,36,-0.2
rizzuga01,1970,23,-0.7
rizzuga01,1972,25,
rizzuga01,1973,26,
roachan01,2005,32,0.5
roachmi01,1919,24,1.1
roachmi01,1920,25,1.3
roachmi01,1920,25,-0.2
roachmi01,1920,25,1.5
roachmi01,1921,26,1.9
roachmi01,1922,27,3.5
roachmi01,1923,28,0.9
roachmi01,1924,29,1.0
roachmi01,1925,30,-0.1
roachmi01,1926,31,2.4
robakco01,2011,21,0.1
robakco01,2012,22,0.3
robakco01,2013,23,0.1
robakco01,2014,24,0.4
robakco01,2014,24,0.0
robakco01,2014,24,0.4
roberbe01,1997,23,0.1
roberbe01,1998,24,0.4
roberbe01,1999,25,0.8
roberbe01,2000,26,-0.1
robercl01,1950,22,-0.5
roberda01,1993,23,0.0
roberda01,1994,24,1.0
roberda01,1995,25,0.4
roberda01,1995,25,-0.2
roberda01,1995,25,0.5
roberda01,1996,26,2.2
roberda01,1997,27,-0.1
roberdo01,1965,23,0.0
roberdo01,1966,24,0.2
roberdo01,1967,25,1.1
roberdo01,1968,26,3.9
roberdo01,1969,27,0.4
roberdo01,1970,28,1.2
roberdo01,1971,29,0.1
roberdo01,1972,30,0.1
roberdo01,1973,31,2.4
roberdo01,1973,31,-0.1
roberdo01,1973,31,2.5
roberdo01,1974,32,0.1
roberdo01,1975,33,
roberdo01,1976,34,
roberfr01,1931,20,0.3
roberfr01,1933,22,2.0
roberfr01,1933,22,0.1
roberfr01,1933,22,1.9
roberga01,1986,20,0.8
roberga01,1987,21,1.3
roberga01,1988,22,3.3
roberga01,1989,23,6.9
roberga01,1990,24,4.0
roberga01,1991,25,10.0
roberga01,1992,26,8.1
roberga01,1993,27,9.7
roberga01,1994,28,0.3
roberga01,1995,29,5.3
roberga01,1997,31,5.8
roberga01,1998,32,3.4
roberga01,1999,33,5.6
roberga01,2000,34,6.5
roberga01,2001,35,5.0
roberga01,2002,36,0.9
roberga01,2003,37,6.4
roberga01,2005,39,3.6
roberga01,2006,40,4.1
roberga01,2006,40,2.8
roberga01,2006,40,1.3
roberga01,2007,41,0.9
roberga01,2008,42,0.1
roberge01,1947,19,0.0
roberge01,1948,20,0.2
roberge02,1982,23,0.1
robergo02,1975,18,
robergo02,1976,19,
robergo02,1977,20,
robergo02,1978,21,
robergo02,1979,22,5.1
robergo02,1980,23,6.5
robergo02,1980,23,1.1
robergo02,1980,23,5.3
robergo02,1981,24,5.5
robergo02,1982,25,6.9
robergo02,1983,26,6.6
robergo02,1984,27,5.3
robergo02,1985,28,4.6
robergo02,1986,29,2.3
robergo02,1987,30,3.1
robergo02,1987,30,1.4
robergo02,1987,30,1.0
robergo02,1987,30,0.7
robergo02,1988,31,5.1
robergo02,1989,32,3.3
robergo02,1990,33,3.3
robergo02,1990,33,0.1
robergo02,1990,33,3.2
robergo02,1991,34,4.1
robergo02,1992,35,5.1
robergo02,1993,36,2.0
roberji01,1963,23,0.9
roberji01,1964,24,4.6
roberji01,1965,25,5.2
roberji01,1966,26,3.3
roberji01,1967,27,2.7
roberji01,1968,28,2.6
roberji01,1969,29,8.7
roberji01,1970,30,7.3
roberji01,1971,31,5.1
roberji01,1971,31,1.0
roberji01,1971,31,4.1
roberji01,1972,32,2.2
roberji01,1973,33,5.9
roberji01,1974,34,4.4
roberji01,1975,35,0.4
roberji01,1976,36,1.0
roberji01,1977,37,3.6
roberji02,1976,20,0.9
roberji02,1977,21,0.4
roberji02,1978,22,0.0
roberma01,1990,27,-0.2
roberma01,1991,28,0.0
roberma01,1992,29,-0.4
roberma01,1993,30,-0.5
roberma01,1994,31,-0.3
roberph01,1969,21,-0.1
roberph01,1970,22,2.3
roberph01,1971,23,2.0
roberph01,1971,23,-0.1
roberph01,1971,23,2.1
roberph01,1972,24,2.5
roberph01,1973,25,-0.3
roberph01,1974,26,2.7
roberph01,1974,26,-0.2
roberph01,1974,26,2.8
roberph01,1975,27,0.8
roberph01,1975,27,-0.3
roberph01,1975,27,1.1
roberph01,1976,28,-0.2
roberph01,1976,28,-0.3
roberph01,1976,28,0.1
roberph01,1977,29,
roberre01,1970,22,-0.2
roberre01,1971,23,1.5
roberre01,1971,23,0.6
roberre01,1971,23,0.9
roberre01,1972,24,8.8
roberre01,1973,25,5.1
roberre01,1974,26,9.0
roberre01,1975,27,8.1
roberre01,1976,28,7.4
roberre01,1977,29,6.9
roberre01,1978,30,4.4
roberre01,1979,31,5.2
roberre01,1980,32,2.1
roberre01,1980,32,1.0
roberre01,1980,32,1.1
roberre01,1981,33,1.7
roberse01,1990,25,-0.2
roberto01,1980,19,-0.1
roberto01,1981,20,0.5
roberto01,1982,21,0.1
roberto01,1983,22,0.1
roberto01,1984,23,1.6
roberto01,1985,24,1.2
roberto01,1986,25,-0.5
roberto01,1987,26,-0.3
roberto01,1988,27,0.0
roberto01,1988,27,-0.1
roberto01,1988,27,0.1
roberto01,1989,28,-0.7
robidfl01,1980,20,-0.3
robidfl01,1981,21,0.2
robidfl01,1983,23,-0.3
robidst01,1999,22,0.0
robidst01,2000,23,3.9
robidst01,2001,24,0.5
robidst01,2002,25,3.6
robidst01,2003,26,3.5
robidst01,2003,26,0.3
robidst01,2003,26,3.2
robidst01,2005,28,5.1
robidst01,2006,29,4.1
robidst01,2007,30,5.6
robidst01,2008,31,5.4
robidst01,2009,32,6.1
robidst01,2010,33,5.1
robidst01,2011,34,4.0
robidst01,2012,35,2.5
robidst01,2013,36,2.9
robidst01,2013,36,1.9
robidst01,2013,36,0.9
robidst01,2014,37,2.5
robinbo01,2014,33,0.0
robinbu01,2015,24,0.4
robinbu01,2016,25,0.0
robindo01,1964,24,2.3
robindo01,1964,24,0.2
robindo01,1964,24,2.1
robindo01,1965,25,0.5
robindo01,1966,26,0.0
robindo01,1967,27,1.7
robindo01,1968,28,0.3
robindo01,1970,30,1.9
robinea01,1928,21,-0.4
robinea01,1929,22,-0.6
robinea01,1931,24,-0.7
robinea01,1932,25,3.6
robinea01,1933,26,3.9
robinea01,1934,27,5.3
robinea01,1935,28,2.2
robinea01,1936,29,4.5
robinea01,1937,30,0.1
robinea01,1938,31,0.9
robinea01,1939,32,0.2
robinla01,1972,21,1.6
robinla01,1973,22,6.4
robinla01,1974,23,11.2
robinla01,1975,24,9.4
robinla01,1976,25,
robinla01,1977,26,12.5
robinla01,1978,27,11.0
robinla01,1979,28,11.4
robinla01,1980,29,9.2
robinla01,1981,30,10.0
robinla01,1982,31,8.8
robinla01,1983,32,6.9
robinla01,1984,33,9.3
robinla01,1985,34,11.5
robinla01,1986,35,9.0
robinla01,1987,36,6.5
robinla01,1988,37,6.6
robinla01,1989,38,4.6
robinla01,1990,39,4.3
robinla01,1991,40,2.7
robinmo01,1979,22,0.0
robinna01,2003,22,-0.1
robinna01,2005,24,0.0
robinro01,1991,24,0.5
robinsc01,1989,25,0.0
robitlo01,2005,23,-0.1
robitlu01,1986,20,6.8
robitlu01,1987,21,9.8
robitlu01,1988,22,8.2
robitlu01,1989,23,9.0
robitlu01,1990,24,9.2
robitlu01,1991,25,9.4
robitlu01,1992,26,11.8
robitlu01,1993,27,8.1
robitlu01,1994,28,4.6
robitlu01,1995,29,6.1
robitlu01,1996,30,5.3
robitlu01,1997,31,4.4
robitlu01,1998,32,9.7
robitlu01,1999,33,9.2
robitlu01,2000,34,10.3
robitlu01,2001,35,6.4
robitlu01,2002,36,2.7
robitlu01,2003,37,5.9
robitlu01,2005,39,1.8
robitmi01,1969,21,0.1
robitmi01,1970,22,1.9
robitmi01,1970,22,0.6
robitmi01,1970,22,1.3
robitmi01,1971,23,1.6
robitmi01,1972,24,5.4
robitmi01,1973,25,4.7
robitmi01,1974,26,5.6
robitmi01,1974,26,0.3
robitmi01,1974,26,5.4
robitmi01,1975,27,5.5
robitmi01,1976,28,1.4
robitra01,1996,21,0.0
robitra01,1997,22,-0.2
robitra01,1998,23,0.1
robitra01,1999,24,1.9
robitra01,2000,25,2.0
robitra01,2001,26,3.0
robitra01,2001,26,0.5
robitra01,2001,26,2.5
robitra01,2002,27,1.9
robitra01,2002,27,1.7
robitra01,2002,27,0.2
robitra01,2003,28,3.0
robitra01,2005,30,3.6
robitra01,2006,31,2.9
robitra01,2006,31,1.4
robitra01,2006,31,1.5
